id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_normalized_title,right_normalized_title,left_brand,right_brand,left_product_line,right_product_line,left_version,right_version,left_edition,right_edition,left_is_upgrade,right_is_upgrade,left_product_type,right_product_type,left_normalized_price,right_normalized_price,left_price_category,right_price_category,left_platform,right_platform
4697,0,professor teaches windows xp,individual software,19.99,professor teaches windows xp home & pro,,12.49,Windows XP,Windows XP,Microsoft,,,XP,XP,,,Home & Pro,False,False,operating system,operating system,19.99,12.49,low,low,,Windows
4698,0,mediarecover,aladdin systems,29.99,mediapilot kit,,29.99,MediaRecover,MediaPilot Kit,Aladdin Systems,Nan,,,,,,,False,False,software,hardware,29.99,29.99,low,low,,
4699,0,the printshop 20 professional publisher,broderbund,69.99,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,,81.97,The PrintShop 20 Professional Publisher,The Print Shop 22 Pro PublisherDeluxe SB CS,Broderbund,The Print Shop,PrintShop,PublisherDeluxe SB CS,,,Professional,,False,False,software,software,69.99,81.97,low,low,,
4700,0,resumemaker professional 12.0,individual software,29.99,microspot macdraft professional edition,,249.99,Resumemaker Professional,Microspot MacDraft Professional,Individual Software,Microspot,Resumemaker,MacDraft,12.0,,,Professional,False,False,software,software,29.99,249.99,low,medium,,Mac
4701,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) money 2007 deluxe,,49.99,Microsoft Outlook,Microsoft Money 2007 Deluxe,Microsoft,Microsoft,,Money,2007,2007,,Deluxe,False,,software,software,109.95,49.99,low,low,,
4702,0,jumpstart world 1st grade,knowledge adventure,19.99,jumpstart advanced 1st grade knowledge adventure,,19.99,Jumpstart World 1st Grade,Jumpstart Advanced 1st Grade Knowledge Adventure,Knowledge Adventure,,,Jumpstart,,,,,False,False,educational software,education software,19.99,19.99,low,low,,
4703,0,printmaster 17 platinum by encore software,encore software,39.99,printmaster platinum 16,,19.95,Encore Software PrintMaster 17 Platinum,PrintMaster Platinum,Encore Software,,PrintMaster,Platinum,17,16,Platinum,,,False,software,software,39.99,19.95,low,low,,
4704,0,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95,Microsoft Visio Standard 2007,Microsoft Office 2004 for Mac Standard Edition,Microsoft,Microsoft,Visio,Office,2007,2004,Standard,Standard,False,True,software,software,259.95,234.95,medium,medium,,Mac
4705,0,emc retrospect 7.5 professional for windows upgrade,dantz,,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,EMC Retrospect 7.5 Professional for Windows,Microsoft Windows XP Professional Edition,Dantz,Microsoft,Retrospect,Windows,7.5,XP,Professional,Professional with SP2,True,,backup software,operating system,,199.99,,low,Windows,
4706,0,zonealarm internet security suite,zone labs,49.99,intego inc internet security barrier x4 antispam edition,,71.75,ZoneAlarm Internet Security Suite,Intego Internet Security Barrier X4 Antispam Edition,Zone Labs,Intego,Internet Security Suite,Internet Security Barrier,,,,Antispam,False,,software,antivirus software,49.99,71.75,low,low,,
4707,0,3d home architect home v. 8 by encore software,encore software,39.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99,3D Home Architect,Punch Software Home Design Architectural Series 18,Encore Software,Punch Software,Home Architect,Home Design Architectural Series,8,18,,,False,False,software,software,39.99,118.99,low,low,,
4708,0,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,Microsoft Digital Image Suite 2006,Microsoft Office 2004 Software Suite,Microsoft,microsoft,Digital Image Suite,Office,2006,2004,Plus,,False,False,software,software,99.95,399.95,low,high,,Mac
4709,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) office standard 2007,,399.99,Microsoft Office Standard,Microsoft Office Standard 2007,Microsoft,Microsoft,Office,Office,2004,2007,Standard,Standard,true,,software,software,239.99,399.99,medium,high,Mac,
4710,0,total 3d home & landscape design suite version 9,individual software,39.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97,Total 3D Home & Landscape Design Suite,"Punch Software 26,100",Individual Software,,Total 3D,Punch ! Master,9,26100,,Landscape & Home Design Architectural,False,,software,software,39.99,45.97,low,low,,PC
4711,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft ( r ) money 2007 premium,,69.99,Microsoft Student with Encarta Premium,Microsoft Money 2007 Premium,Microsoft,Microsoft,Student,,2008,2007,Premium with Encarta,Premium,False,,software,software,49.95,69.99,low,low,,
4712,0,instant immersion spanish audio deluxe,topics entertainment,39.95,instant immers italian dlux 2 .,,36.11,Instant Immersion Spanish Audio Deluxe,Instant Immers Italian Deluxe 2,Topics Entertainment,,,Immers Italian,,2,Deluxe,Deluxe,False,False,language learning audio,software,39.95,36.11,low,low,,
4713,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe production premium cs3 software suite for windows professional editing software,,1698.95,Sibelius 4,Adobe Production Premium CS3,Sibelius-software-ltd,Adobe,,Production Premium,4,CS3,Professional,,,False,software,software suite,599.99,1698.95,high,high,,Windows
4714,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe cs3 web standard,,1035.99,Adobe Creative Suite CS3 Design Standard,Adobe CS3 Web Standard,Adobe,Adobe,Creative Suite,CS3,CS3,3,Design Standard,,False,False,software,software,1199.0,1035.99,high,high,Mac,
4715,0,listen for ipod magnetic time,sos-aggregation-company,39.99,iaudioize magnetic time for pc and mac,,39.99,Listen for iPod Magnetic,iaudioize Magnetic Time,SOS-Aggregation-Company,,,,,,,,False,False,accessory,timer/stopwatch,39.99,39.99,low,low,,
4716,0,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,apple software t9164ll/a logic express 6,apple software,219.0,Logic Express 7.2,Apple Logic Express 6,Apple,Apple Software,Logic Express,Logic Express,7.2,6,,,true,False,music production software,audio software,99.0,219.0,low,low,,
4717,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immers italian dlux 2 .,,36.11,Instant Immersion Italian Deluxe,Instant Immers Italian Dlux 2,Topics Entertainment,,Immersion,,2.0,,,,False,False,language learning software,,29.99,36.11,low,low,,
4718,1,kids power fun for kids,topics entertainment,19.99,kids power fun for kids,,15.9,Kids Power Fun,Kids Power Fun,Topics Entertainment,,,,,,,,False,False,game,toys or games,19.99,15.9,low,low,,
4719,0,upgrade emc retrospect 7.5 multi server windows only,dantz,,mz24a0075 emc insignia retrospect multi server v. 7.5 upgrade package unlimited,,502.04,EMC Retrospect,Insignia Retrospect Multi Server,Dantz,EMC Insignia,Retrospect,Retrospect,7.5,7.5,,Unlimited,True,true,backup software,software,,502.04,,high,Windows,
4720,0,instant immersion german deluxe 2.0,topics entertainment,39.99,instant immers spanish dlux 2,,36.11,Instant Immersion German Deluxe,Instant Immers Spanish DLUX 2,Topics Entertainment,,,Immers,2.0,,Deluxe,,False,False,language learning software,language learning software,39.99,36.11,low,low,,
4721,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft ( r ) frontpage 2002,,169.56,Microsoft OneNote 2007,Microsoft FrontPage 2002,Microsoft,Microsoft,OneNote,,2007,2002,,,True,False,software,software,79.95,169.56,low,medium,,
4722,0,instant immersion 33 languages,topics entertainment,49.99,topics entertainment instant immersion ingles audio deluxe,,17.55,Instant Immersion,Topics Entertainment Instant Immersion Ingles Audio Deluxe,Topics Entertainment,,,,,,,Deluxe,False,False,language learning software,audio software,49.99,17.55,low,low,,
4723,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 web premium academic,,479.99,Adobe Creative Suite CS3 Production Premium,Adobe CS3 Web Premium,Adobe,Adobe,Creative Suite,CS3,CS3,3,Production Premium,Web Premium Academic,False,,software,software,1199.0,479.99,high,high,,
4724,0,quickbooks customer manager 2.5,intuit,79.95,298881 quickbooks customer manager v. 2.5 complete package 1 user cd win,,69.38,QuickBooks Customer Manager,QuickBooks Customer Manager,Intuit,Intuit,Customer Manager,,2.5,2.5,,,False,False,software,software,79.95,69.38,low,low,,Windows
4725,0,adventure workshop 4th-6th grade 7th edition,encore software,19.99,adventure workshop preschool-1st grade 8th edition win,,18.36,Encore Software Adventure Workshop,Adventure Workshop Preschool-1st Grade,Encore Software,,Adventure Workshop,Preschool-1st Grade,,,7th edition,8th Edition,False,False,educational software,educational materials,19.99,18.36,low,low,,Windows
4726,1,scratches : directors cut,got game,19.99,got game entertainment exclusive 00050 scratches : directors cut,,15.58,Scratches Director's Cut,Got Game Entertainment Exclusive Directors Cut,Got Game,,,,,,,,False,False,game,video game,19.99,15.58,low,low,,
4727,0,recam remote monitoring software,mobi-technologies-inc .,129.0,software,,274.99,recam Remote Monitoring Software,Software,Mobi-Technologies-Inc,,,,,,,,False,False,software,software,129.0,274.99,low,high,,
4728,1,sentinel : descendants in time,dreamcatcher interactive,19.99,dreamcatcher interactive sentinel : descendants in time,,17.55,Sentinel,Dreamcatcher Interactive Sentinel,Dreamcatcher Interactive,,,Sentinel,,,,,False,False,game,game,19.99,17.55,low,low,,
4729,0,adobe photoshop cs3 [ mac ],adobe,649.0,adobe photoshop elements 4.0 mac,,79.99,Adobe Photoshop CS3,Adobe Photoshop Elements,Adobe,Adobe,Photoshop,Photoshop Elements,CS3,4.0,,,False,False,software,software,649.0,79.99,high,low,Mac,Mac
4730,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 production premium,,1749.99,Adobe Flash Pro CS3,Adobe Creative Suite 3 Production Premium,Adobe,Adobe,Flash Pro,Creative Suite,CS3,3,,Production Premium,False,,software,software,699.0,1749.99,high,high,Mac,
4731,0,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,quickbooks ( r ) pro 2007,,179.99,QuickBooks Premier Edition,QuickBooks Pro 2007,Intuit,,Premier,QuickBooks,2007,2007,,Pro,False,False,accounting software,accounting software,1499.95,179.99,high,medium,,
4732,1,poetry fiction and drama ( win/mac ) ( jewel case ),fogware publishing,9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59,Poetry Fiction and Drama,Poetry Fiction and Drama,Fogware Publishing,,,,,,,,False,False,book,book,9.99,9.59,low,low,,multi-platform
4733,0,punch ! professional home design suite,punch ! software,69.99,punch software 25100 punch ! master landscape and home design,punch software,45.99,Punch ! Professional Home Design Suite,Punch Software 25,Punch ! Software,Punch Software,Home Design Suite,Punch ! Master,,25,Professional,,False,False,software,software,69.99,45.99,low,low,,
4734,0,readiris pro 11 corporate edition ( mac ),iris,499.95,iris readiris pro 11 mac ocr,,109.99,Readiris Pro 11 Corporate,Readiris Pro 11,Iris,,Pro 11,Readiris,,11,Corporate,Pro,False,False,document scanning software,ocr software,499.95,109.99,high,low,Mac,Mac
4735,0,printmaster 17 gold by encore software,encore software,30.66,encore software 10032 the print shop 21 essentials by broderbund,,17.97,Encore Software PrintMaster 17 Gold,Broderbund The Print Shop 21 Essentials,Encore Software,Broderbund,PrintMaster,The Print Shop,17,,Gold,Essentials,,False,software,software,30.66,17.97,low,low,,
4736,1,micromat protogo,micromat,,micromat techtool protogo,,109.99,Micromat Protogo,Micromat TechTool Pro,micromat,Micromat,,,,,,,,False,software,utility software,,109.99,,medium,,
4737,0,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe flash cs3 professional ( mac ),,699.0,Adobe Acrobat Professional 8,Adobe Flash CS3 Professional,Adobe,Adobe,Acrobat,Flash,8,CS3,,Professional,True,,software,software,273.0,699.0,high,high,Mac,Mac
4738,1,microsoft data analyzer 2002,microsoft,179.0,microsoft ho2-00003 data analyzer 2002 complete package 1 user,microsoft,154.99,Microsoft Data Analyzer,Microsoft Data Analyzer 2002,Microsoft,Microsoft,,Data Analyzer,2002,2002,,,False,False,software,software,179.0,154.99,low,medium,,
4739,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,individual software prm-wn5 professor teaches windows xp,individual software,24.99,Microsoft Windows XP Professional,Individual Software PRM-WN5,Microsoft,Individual Software,Windows,,,,Professional,Professor Teaches Windows XP,true,False,operating system,software,199.99,24.99,medium,low,,Windows
4740,0,human body 360,megasystems,29.99,topics presents : human body,,15.9,Human Body 360,Human Body,Megasystems,,,Topics Presents,,,,,False,False,hardware/accessory,book,29.99,15.9,low,low,,
4741,1,art explosion t-shirt factory deluxe 3.0,nova development,29.99,t-shirt factory deluxe 3.0,,27.99,Art Explosion T-Shirt Factory Deluxe,T-Shirt Factory Deluxe,Nova Development,,,Factory Deluxe,3.0,3.0,,,False,False,software,apparel,29.99,27.99,low,low,,
4742,1,resumemaker professional 12.0,individual software,29.99,individual software resume maker professional deluxe 12.0,,29.99,Resumemaker Professional,Individual Software Resume Maker Professional Deluxe,Individual Software,,,Resume Maker,12.0,12.0,,Professional Deluxe,False,False,software,software,29.99,29.99,low,low,,
4743,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99,Microsoft Productivity Pack for Windows Mobile,Microsoft Windows XP Home Edition,Microsoft,Microsoft,,,,XP,,Home Edition with SP2,False,False,software,operating system,29.99,199.99,low,low,Windows Mobile,
4744,1,omnioutliner professional 3.0,csdc,69.95,omnioutliner professional 3.0 for mac,,69.99,OmniOutliner Professional,OmniOutliner Professional 3.0,CSDev (corrected to) The Omni Group (as CSDC likely refers to a subsidiary or variation of this brand),OmniGroup,OmniOutliner,OmniOutliner,3.0,3.0,Professional,Professional,,,software,software,69.95,69.99,low,low,,Mac
4745,0,adobe acrobat distiller svr v6-cd sun 100u 42050106 ),adobe,9104.19,42050142 adobe acrobat distiller server v. 6.0 complete package unlimited users,,15689.75,Adobe Acrobat Distiller SVR V6 CD,Adobe Acrobat Distiller Server V.6.0,Adobe,Adobe,Acrobat,Acrobat,6,6.0,,,False,False,software,software,9104.19,15689.75,high,high,,
4746,0,adobe after effects cs3 upgrade,adobe,299.0,adobe cs3 master collection,,2499.99,Adobe After Effects CS3,Adobe CS3 Master Collection,Adobe,Adobe,After Effects,,CS3,3,,,true,False,software,software,299.0,2499.99,medium,very high,,
4747,0,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks pro 2007 win,,192.26,QuickBooks Credit Card Processing Kit,QuickBooks Pro 2007,Intuit,Intuit,,QuickBooks,3.0,2007,,,False,False,software,accounting software,39.95,192.26,low,medium,,Windows
4748,1,star wars empire at war ( intel only macs ),aspyr media,49.99,star wars empire at war ( mac intel ),,49.99,Star Wars Empire at War,Star Wars Empire at War,Aspyr Media,,,,,,,,False,False,game,game,49.99,49.99,low,low,Mac,Mac
4749,1,intervideo dvd copy 5 express,corel,29.99,corel intervideo dvd copy 5 express software for windows authoring software,,29.95,InterVideo DVD Copy 5 Express,Corel InterVideo DVD Copy 5 Express,Corel,Corel,DVD Copy,InterVideo DVD Copy,5,5,,Express,False,,software,software,29.99,29.95,low,low,,Windows
4750,0,microsoft outlook 2007,microsoft,109.95,microsoft 164-04052,microsoft,90.24,Microsoft Outlook 2007,Microsoft,Microsoft,Microsoft,,,2007,,,,False,False,software,unknown,109.95,90.24,medium,low,,
4751,0,crystal reports xi professional edition,business objects,495.0,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,Crystal Reports XI Professional Edition,Sony Vegas 6,Business Objects,Sony,Crystal Reports,Vegas,XI,6,Professional,Professional,,,software,video editing software,495.0,99.0,high,low,,
4752,0,i copy dvds 2 professional edition,me-too-software,69.99,ghostsurf professional utilities software,,29.92,i Copy DVDs 2 Professional,Ghostsurf Professional Utilities Software,Me-too-Software,,,,,,Professional,,,False,software,utilities software,69.99,29.92,low,low,,
4753,0,transfer my dvd,avanquest,29.95,me too software i transfer dvds 2 ipod,me-too-software,29.99,Transfer My DVD,Me Too Software iTransfer DVDs to iPod,Avanquest,me-too-software,,,,,,,False,False,dvd transfer software,software,29.95,29.99,low,low,,
4754,0,encyclopedia of our living oceans,dk multimedia,19.95,encyclopedia of our living oceans,,8.95,Encyclopedia of Our Living Oceans,Encyclopedia of Our Living Oceans,DK Multimedia,,,,,,,,False,False,reference book,book,19.95,8.95,low,low,,
4755,0,instant home cooking ( jewel case ),topics entertainment,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59,Instant Home Cooking,Total 3D Home Deluxe,Topics Entertainment,,,3D Home Deluxe,,,,Deluxe,False,False,video/dvd,software/game,9.99,9.59,low,low,,PC
4756,0,cisco security desktop agent csa-b250-dtop-k9 ),cisco systems ( ciscopro ),,cisco csa-b100-srvr-k9 cisco security server agent win + sol 100 agentbundle cisco security server agent license 100 agents win solaris 0746320832586,,55288.67,Cisco Security Desktop Agent,Cisco CSA-B100-SRVR-K9,Cisco Systems,Cisco,,,,,,,False,False,software,software,,55288.67,,high,,
4757,0,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,,848.0,Microsoft Windows Small Business Server,Microsoft Windows SBS CAL 2003,Microsoft,Microsoft,Windows Small Business Server,,,2003,Small Business Server,Server,False,False,software,software,330.14,848.0,medium,high,,
4758,0,reader rabbit preschool,the-learning-company,29.99,reader rabbit learn to read with phonics ! preschool & kindergarten,,12.95,Reader Rabbit Preschool,Reader Rabbit Learn to Read with Phonics,The Learning Company,,,Learn to Read with Phonics,,,,,False,False,educational software,education software,29.99,12.95,low,low,,
4759,0,best of card games ( jewel case ),on-hand-software,9.99,hoyle ( r ) card games 2007,,19.99,Card Games,Hoyle Card Games 2007,On-Hand Software,,,Hoyle,,2007,,Card Games,False,False,game collection,game,9.99,19.99,low,low,,
4760,0,punch super home suite 3.0,punch ! software,49.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99,Punch Super Home Suite,Punch Software 14100 Punch ! Professional Home Design Suite,Punch Software,Punch Software,Super Home Suite,Professional Home Design Suite,3.0,,,,False,False,software,home design software,49.99,62.99,low,low,,Windows
4761,0,resumemaker professional 12.0,individual software,29.99,resume maker professional 12,,17.95,Resumemaker Professional,Resume Maker Professional,Individual Software,,,Resume Maker,12.0,12,,,False,False,software,software,29.99,17.95,low,low,,
4762,0,individual small business advantage deluxe 2006,individual,49.99,individual software edm-tb1 typing for business win 98 me 2000 xp,,17.97,Individual Small Business Advantage Deluxe,EDM-TB1 Typing for Business,Individual,,,,2006,,Deluxe,,,False,,software,49.99,17.97,low,low,,"Windows (98, ME, 2000, XP)"
4763,0,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,elementary school success deluxe 2006,,15.9,Elementary Success Deluxe,Elementary School Success Deluxe,Topics Entertainment,,,School Success,2006,2006,,Deluxe,False,False,educational software,education,49.99,15.9,low,low,,
4764,0,vpn client software 5 users,d-link systems inc. .,,d-link vpn client software ( 1-user license ) ds-601 ds-601,,42.99,D-Link VPN Client Software,D-Link VPN Client Software,D-Link Systems Inc.,D-Link,,,5 users,,,,False,False,software,software,,42.99,,low,,
4765,0,quicken 2007 for mac,intuit,69.95,appleworks 6.2 for mac,,75.99,Quicken 2007,AppleWorks 6.2,Intuit,Apple,Quicken,,2007,6.2,,,False,False,software,software,69.95,75.99,low,low,Mac,Mac
4766,1,adobe after effects cs3,adobe,999.0,adobe after effects cs3 professional software for mac effects software,,998.95,Adobe After Effects CS3,Adobe After Effects CS3 Professional,Adobe,Adobe,After Effects,After Effects,CS3,CS3,,Professional,False,False,video software,video software,999.0,998.95,high,high,,Mac
4767,0,power on now up to date & contact windows,power-on-software,129.99,powerhouse migo for ipod for windows,,71.99,Power On Now,Powerhouse Migo for iPod,Power-On-Software,Nan,,,,,,,False,False,unknown,accessory,129.99,71.99,low,low,,Windows
4768,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,resume maker professional 12,,17.95,Adobe After Effects 7.0 Professional,Resume Maker Professional,Adobe,,After Effects,Resume Maker,7.0,12,Professional,,,False,video editing software,software,999.0,17.95,high,low,Mac,
4769,0,computrace lojack for laptops : 3 year subscription,absolute software,99.99,computrace lojack for laptops 3 yr subscription,,89.99,Computrace LoJack for Laptops,Computrace LoJack for Laptops,Absolute Software,LoJack,LoJack,Computrace,,,,3 yr subscription,False,False,software subscription,software,99.99,89.99,low,low,,
4770,0,high school advantage 2007,encore software,29.95,encore software 10450 encore high school advantage v. 2007 complete product training/wbt 1 user complete product standard pc,,25.97,Encore High School Advantage,Encore Software 10450 Encore High School Advantage V2007,Encore Software,encore software,High School Advantage,encore high school advantage,2007,2007,,,False,False,educational software,software,29.95,25.97,low,low,,PC
4771,0,quickbooks point-of-sale pro with hardware bundle 6.0,intuit,1749.95,quickbooks ( r ) point of sale 2007 : basic retail management 6.0,,799.99,QuickBooks Point-of-Sale Pro with Hardware Bundle,QuickBooks Point of Sale Basic Retail Management,Intuit,Intuit,Point-of-Sale,Point of Sale,6.0,2007,,Basic,False,,point of sale software,point of sale software,1749.95,799.99,high,high,,
4772,0,mavis beacon teaches typing 17 standard,encore software,19.99,mavis beacon teaches typing v17 deluxe pc/mac,,29.9,Mavis Beacon Teaches Typing Standard,Mavis Beacon Teaches Typing,Encore Software,Mavis Beacon,,,17,17,Standard,Deluxe,False,False,software,software,19.99,29.9,low,low,,
4773,0,punch 5 in 1 home design,punch ! software,39.99,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35.97,Punch Home Design,Punch Software 5 in 1 Home Design Complete Product,Punch ! Software,,,Punch Software,,24100,,complete product,False,False,home design software,software,39.99,35.97,low,low,,
4774,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe indesign cs3 for mac,,725.99,Adobe Creative Suite CS3 Design Premium,Adobe InDesign CS3,Adobe,Adobe,Creative Suite,InDesign,CS3,CS3,Design Premium,,,False,software,software,1799.0,725.99,high,very high,Mac,Mac
4775,1,matchbox cross-town heroes,thq,19.99,matchbox cross town heros,,14.9,Matchbox Cross-Town Heroes,Matchbox Cross Town Heroes,THQ,,,Cross Town Heroes,,,,,False,False,toys or models,toy,19.99,14.9,low,low,,
4776,0,adobe after effects professional 7.0,adobe,999.0,orgchart professional 1.3,,39.95,Adobe After Effects Professional,OrgChart Professional,Adobe,,After Effects,,7.0,1.3,Professional,,,False,software,software,999.0,39.95,high,low,,
4777,0,quickbooks premier professional services edition 2007,intuit,399.95,the sky 6 professional edition astronomy software,,189.95,QuickBooks Premier Professional Services Edition,The Sky 6 Professional Edition Astronomy Software,Intuit,Nan,Premier,,2007,6,Professional Services,Professional Edition,,False,software,software,399.95,189.95,high,medium,,
4778,0,punch 5 in 1 home design,punch ! software,39.99,24100 punch ! 5 in 1 home design complete package 1 user cd win,,36.28,Punch 5 in 1 Home Design,24100 Punch ! 5 in 1 Home Design Complete Package,Punch ! Software,,Punch,Punch ! 5 in 1 Home Design,,,,,False,False,home design software,software,39.99,36.28,low,low,,Windows
4779,0,motu digital performer 5 digital audio software competitive upgrade ( mac only ),motu,395.0,adobe audition 2.0 software pro audio digital editing environment for windows upgrade version .,,122.95,MOTU Digital Performer 5,Adobe Audition 2.0,MOTU,Adobe,Digital Performer,Audition,5,2.0,,Pro,True,True,audio software,audio software,395.0,122.95,high,medium,Mac,Windows
4780,0,instant landscaping 3.0 [ lb ],topics entertainment,19.99,instant home cooking,,9.95,Instant Landscaping,Instant Home Cooking,Topics Entertainment,,Instant Landscaping,,3.0,,,,False,False,pc game or simulation software,cookbook,19.99,9.95,low,low,,
4781,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft office 2004 std upgrade,,219.99,Microsoft Word 2004,Microsoft Office 2004 Standard,Microsoft,Microsoft,Word,Office,2004,2004,,Standard,False,True,software,software,229.99,219.99,high,medium,Mac,
4782,0,state standards grade 8,topics entertainment,29.95,adobe cs3 design standard upgrade,,413.99,State Standards Grade 8,Adobe CS3 Design Standard,Topics Entertainment,Adobe,,Creative Suite,,3,,,False,true,educational resource,software,29.95,413.99,low,high,,
4783,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft office accounting professional 2007 ( pc ),,229.95,Microsoft Excel,Microsoft Office Accounting Professional,Microsoft,Microsoft,,,2004,2007,,Professional,,False,software,software,229.99,229.95,high,medium,Mac,PC
4784,0,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,microsoft digital image suite plus full version of photo editing software for windows .,,89.95,Microsoft Digital Image Suite 2006 Plus,Microsoft Digital Image Suite Plus,Microsoft,Microsoft,Digital Image Suite,,10.0,,Plus,,,False,software,software,99.95,89.95,low,low,,Windows
4785,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,sibelius sibelius 4 software music production software,sibelius-software-ltd .,449.95,Sibelius 5 Professional,Sibelius Sibelius 4,Sibelius-Software-Ltd.,Sibelius-Software-Ltd,,Sibelius,5,4,Professional,,False,False,audio software,audio software,599.0,449.95,high,high,,
4786,0,wacky bird hunter,selectsoft publishing,19.95,wacky bird hunter,,8.95,Wacky Bird Hunter,Wacky Bird Hunter,Selectsoft Publishing,,,,,,,,False,False,game,unknown,19.95,8.95,low,low,,
4787,0,instant immersion spanish 2.0,topics entertainment,29.99,instant immers german dlux 2.0,,36.11,Instant Immersion Spanish 2.0,Instant Immers German DLUX,Topics Entertainment,,,,2.0,2.0,,,False,False,language learning software,software,29.99,36.11,low,low,,
4788,1,kaplan sat/act/psat platinum 2007 win/mac,topics entertainment,49.99,sat act & psat 2007 platinum,,29.85,Kaplan SAT/ACT/PSAT Platinum 2007,SAT ACT & PSAT 2007 Platinum,Topics Entertainment,,SAT/ACT/PSAT,SAT/ACT and PSAT,2007,2007,,Platinum,False,False,test preparation software,education software,49.99,29.85,low,low,Mac and Windows,
4789,1,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,software cinema dvd-rom : dvdrom : photoshop cs2 fundamental techniques ( training ) photoshop software,,159.95,Adobe Photoshop CS2,Adobe Photoshop CS2,Adobe,Adobe,,Photoshop,CS2,CS2,Fundamental Techniques,,,,software,software,,159.95,,medium,,
4790,1,the print shop 21 deluxe by broderbund,encore software,,encore software 10038 encore the print shop v. 21.0 deluxe print management pc,,41.97,The Print Shop Deluxe,Encore The Print Shop V. 21.0 Deluxe,Broderbund,,The Print Shop,The Print Shop,,21.0,Deluxe,Deluxe,False,False,software,software,,41.97,,low,,PC
4791,0,sims 2 university expansion pack,aspyr media,34.99,age of empires iii : warchiefs expansion pack,,34.95,Sims 2 University Expansion Pack,Age of Empires III : Warchiefs Expansion Pack,Aspyr Media,,,Age of Empires III,,,,Expansion Pack,,False,video game,game expansion,34.99,34.95,low,low,,
4792,0,microsoft windows xp professional full version with sp2,microsoft,299.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99,Microsoft Windows XP Professional,Punch Software Professional Home Design Suite,Microsoft,Punch Software,Windows,Home Design Suite,XP,,Professional,Professional,,False,operating system,home design software,299.99,62.99,low,low,,Windows
4793,0,window washer,webroot-software-inc,,window washer,,22.99,Window Washer,Window Washer,Webroot,,,,,,,,False,False,software,cleaning supply,,22.99,,low,,
4794,0,quicken 2007 home & business,intuit,89.95,nolo quicken legal business pro 2007,,67.94,Quicken Home & Business 2007,Nolo Quicken Legal Business Pro,Intuit,Nolo,Quicken,,2007,2007,Home & Business,Legal Business Pro,,False,software,software,89.95,67.94,low,low,,
4795,0,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,Adobe Acrobat Pro,Adobe Acrobat 8.0 Professional,Adobe,Adobe Systems Inc.,Acrobat,Acrobat,,8.0,Pro,Professional (std-pro),true,,software,software,273.0,157.36,medium,medium,Mac,
