id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,left_has_featured_artists,left_featured_artists,left_is_remix,left_remix_type,left_album_type,left_is_explicit,left_primary_genre,left_secondary_genres,left_duration_seconds,left_release_year,left_record_label,left_normalized_song_core,left_normalized_artist_core,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,right_has_featured_artists,right_featured_artists,right_is_remix,right_remix_type,right_album_type,right_is_explicit,right_primary_genre,right_secondary_genres,right_duration_seconds,right_release_year,right_record_label,right_normalized_song_core,right_normalized_artist_core
315,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,False,[],False,,album,False,hip-hop/rap,"['music', 'hardcore rap', 'east coast rap', 'rap']",320,0,,remember you,wiz khalifa,The Bluff ( feat . Cam ` Ron ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:48,"December 4 , 2012",False,[],False,,album,True,rap & hip-hop,[],228,2012,,the bluff,wiz khalifa
319,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,False,[],False,,album,False,hip-hop/rap,"['music', 'hardcore rap', 'east coast rap', 'rap']",320,0,,remember you,wiz khalifa,Let It Go ( feat . Akon ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:18,"December 4 , 2012",False,[],False,,album,True,rap & hip-hop,[],258,2012,,let it go,wiz khalifa
92,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance, Music, Rock, House, Electronic, French Pop",$1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,True,['Sam Martin'],True,robin schulz remix radio edit,deluxe,False,dance,"['music', 'rock', 'house', 'electronic', 'french pop']",200,2014,"parlophone/warner music france, atlantic recording corporation",dangerous,david guetta,Choose ( Feat . Ne-Yo & Kelly Rowland ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,3:16,"August 21, 2009",True,"['Ne-Yo', 'Kelly Rowland']",True,continuous mix,deluxe,False,dance & electronic,[],196,2009,virgin records,choose,david guetta
223,1,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14,False,[],True,,album,False,latin urban,"['music', 'latino']",286,0,,piensas en m ' _,nicky jam,Piensas en MÌ _ ( Remix ),Nicky Jam,Nicky Jam Hits,"International , Latin Music",$ 0.99,( C ) 2014 Codiscos S.A.S.,4:46,"September 9 , 2014",False,[],True,,album,False,international,['latin music'],286,2014,,piensas en mì _,nicky jam
21,0,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,False,[],False,,album,False,pop,"['music', 'r&b / soul', 'contemporary r&b', 'hip-hop/rap', 'pop/rock', 'rock']",88,0,naughty boy recordings ltd under exclusive licence to virgin records ltd,epilogue,naughty boy,No One 's Here To Sleep [ feat . Bastille ] [ Explicit ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:32,"May 6 , 2014",False,[],False,,album,True,pop,[],272,2014,naughty boy recordings ltd under exclusive licence to virgin records ltd,no one 's here to sleep,naughty boy
491,0,"Dayum , Baby ( feat . Sarah Buxton )",Florida Georgia Line,Here 's To the Good Times ... This Is How We Roll ( Deluxe Version ),"Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country",$ 1.29,"‰ ãÑ 2013 Big Machine Label Group , LLC",3:26,25-Nov-13,False,[],False,,album,False,country,"['music', 'urban cowboy', 'honky tonk', 'contemporary country']",206,0,,"dayum , baby",florida georgia line,This Is How We Roll [ feat . Luke Bryan ],Florida Georgia Line,Here 's To The Good Times ... This Is How We Roll,Country,$ 1.29,"( C ) 2013 Big Machine Label Group , LLC",3:40,"November 25 , 2013",False,[],False,,album,False,country,[],220,2013,,this is how we roll,florida georgia line
8,1,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,False,[],False,,album,False,alternative,"['music', 'rock', 'adult alternative']",85,0,,vhs outro,x ambassadors,VHS Outro ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,"June 30 , 2015",False,[],False,,album,True,alternative rock,[],85,2015,,vhs outro,x ambassadors
35,0,Get Free (Andy C remix),Major Lazer,Get Free - Single,"Electronic, Music, Dance, Rock, Electronica",$1.29,2013 Secretly Canadian / Mad Decent,5:31,27-Feb-13,False,[],True,andy c remix,single,False,electronic,"['music', 'dance', 'rock']",331,2013,secretly canadian / mad decent,get free,major lazer,Keep It Goin ' Louder ( Savage Skulls Remix ) [ Explicit ],Major Lazer,Keep It Goin ' Louder ( Maxi Single ) [ Explicit ],"Electronica, Dance & Electronic",$0.99,"(C) 2009 Downtown Music, LLC. Downtown Records is a trademark of Downtown Music, LLC.",5:03,"December 21, 2009",False,[],True,savage skulls remix,maxi single,True,electronica,['dance & electronic'],303,2009,downtown records,keep it goin ' louder,major lazer
387,1,We Know,Fifth Harmony,Reflection,"Pop , Music , R&B / Soul , Teen Pop , Dance , Rock",$ 1.29,"2014 , 2015 Simco Ltd. under exclusive license to Epic Records , a division of Sony Music Entertainment",2:57,30-Jan-15,False,[],False,,album,False,pop,"['music', 'r&b / soul', 'teen pop', 'dance', 'rock']",177,0,simco ltd,we know,fifth harmony,We Know,Fifth Harmony,Reflection,Pop,$ 1.29,"( C ) 2012 Big Machine Records , LLC .",2:57,"January 30 , 2015",False,[],False,,album,False,pop,[],177,2015,big machine records,we know,fifth harmony
182,0,Autonomy ( Cold Blank Mix ),Zedd,Autonomy - EP,"Dance , Music",$ 0.99,2011 Bugeyed Records,4:59,28-Mar-11,False,[],True,cold blank mix,ep,False,dance,['music'],299,2011,bugeyed records,autonomy,zedd,Autonomy (Lucky Date Mix),Zedd,Zedd - Autonomy,"Electronica , Dance & Electronic",$0.99,(C) 2014 Wolf Tone Limited,5:59,"March 28, 2011",False,[],True,lucky date mix,single,False,electronic,['dance'],359,2011,wolf tone limited,autonomy,zedd
334,1,Cameras,Wiz Khalifa,Rolling Papers,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:29,28-Mar-11,False,[],False,,album,False,hip-hop/rap,"['music', 'rap', 'east coast rap', 'hardcore rap']",269,0,,cameras,wiz khalifa,Cameras [ Clean ],Wiz Khalifa,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:29,"March 28 , 2011",False,[],False,,album,False,rap & hip-hop,[],269,2011,,cameras,wiz khalifa
486,1,Available ( feat . Akon ),Flo Rida,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:24,30-Mar-09,False,[],False,,album,False,hip-hop/rap,['music'],264,0,,available,flo rida,Available [ Feat . Akon ],Flo Rida,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",4:24,"March 30 , 2009",False,[],False,,album,False,rap & hip-hop,[],264,2009,motown records,available,flo rida
402,0,Kill Everybody ( Bare Noize Remix ),Skrillex,Scary Monsters and Nice Sprites,"Dance , Music , House , Electronic",$1.29,"2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",4:41,21-Dec-10,False,[],True,bare noize,album,False,dance,"['music', 'house', 'electronic']",261,2010,"big beat records, inc.",kill everybody,skrillex,Kill Everybody,Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],"Electronica , Dance & Electronic , Dubstep",$ 1.29,( c ) 2013 Digitop Ltd,4:58,"December 21 , 2010",False,[],False,,album,True,electronica,"['dance & electronic', 'dubstep']",298,2010,digitop ltd,kill everybody,skrillex
312,0,Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11,False,[],True,30 pieces,album,False,pop,"['music', 'dance']",558,2011,interscope records,judas,lady gaga,Electric Chapel ( Two Door Cinema Club Remix ),Lady Gaga,Born This Way - The Remix,Pop,$1.29,(C) 2011 Interscope Records,3:59,"November 21, 2011",False,[],True,two door cinema club,remix,False,pop,[],239,2011,interscope records,electric chapel,lady gaga
326,0,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,False,[],False,,album,False,hip-hop/rap,"['music', 'rap', 'east coast rap', 'hardcore rap', 'rock']",255,0,,true colors,wiz khalifa,Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:16,"August 19 , 2014",False,[],False,,album,True,rap & hip-hop,[],256,2014,,still down,wiz khalifa
161,0,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,False,[],False,,album,False,dance,"['music', 'rock', 'house', 'electronic']",214,0,what a music ltd,i 'm a machine,david guetta,Without You ( Feat . Usher ),David Guetta,Nothing But The Beat,Dance & Electronic,$ 1.29,2009 Andy Henningsen,3:28,"August 26 , 2011",False,[],False,,album,False,dance & electronic,[],208,2011,,without you,david guetta
397,0,Whatcha Say ( Klubjumpers Remix Radio ),Jason Derulo,Reloaded,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$1.29,2011 This Compilation P2011 Warner Bros. . Records Inc.,4:02,16-Dec-11,False,[],True,klubjumpers remix radio,compilation,False,pop,"['music', 'rock', 'r&b/soul', 'contemporary r&b', 'dance']",242,2011,warner bros. records inc.,whatcha say,jason derulo,The Sky 's The Limit ( Ayo Remix ),Jason Derulo,Reloaded,Pop,$1.29,"(C) 2006 DTP Records, LLC",3:25,"December 16, 2011",True,['Ayo'],True,ayo,album,False,pop,[],205,2011,dtp records,the sky s the limit,jason derulo
427,0,Lick It ( Norman Doray Remix ),Kaskade & Skrillex,Lick It ( Remixes ) - EP,"Dance, Music, Electronic",$1.29,"2012 Ultra Records, Inc.",6:14,17-Apr-12,False,[],True,norman doray remix,ep,False,dance,"['music', 'electronic']",374,2012,"ultra records, inc.",lick it,kaskade,Scary Monsters And Nice Sprites ( Phonat Remix ),Skrillex,More Monsters And Sprites EP,"Dance & Electronic, Dubstep",$1.29,2011 Rory Bourke Music Co. (BMI),3:39,"June 7, 2011",False,[],True,phonat remix,ep,False,dance & electronic,['dubstep'],219,2011,rory bourke music co,scary monsters and nice sprites,skrillex
410,0,Act My Age,One Direction,FOUR ( Ultimate Edition ),"Pop , Music",$ 1.29,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,3:18,17-Nov-14,False,[],False,,album,False,pop,['music'],198,0,simco limited under exclusive license to sony music entertainment,act my age,one direction,Change My Mind,One Direction,Take Me Home : Yearbook Edition,Pop,$ 1.29,2008 Big Love,3:32,"November 9 , 2012",False,[],False,,album,False,pop,[],212,2012,,change my mind,one direction
148,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance, Music",$1.29,2010 Gum Prod license exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"May 20 , 2003",False,[],False,,album,True,pop,[],264,2003,universal records,choose me  ),david banner
343,0,We Dem Boyz,Wiz Khalifa,Blacc Hollywood ( Deluxe Version ),"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,19-Aug-14,False,[],False,,album,False,hip-hop/rap,"['music', 'rap', 'east coast rap', 'hardcore rap', 'rock']",236,0,,we dem boyz,wiz khalifa,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:19,"August 19 , 2014",False,[],True,,album,True,rap & hip-hop,[],319,2014,,we dem boyz remix,wiz khalifa
297,0,Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ],Calvin Harris,Pray to God ( Remixes ) [ feat . HAIM ] - Single,"Dance, Music",$1.29,2015 Sony Music Entertainment UK Limited,3:43,26-May-15,True,['HAIM'],True,calvin harris vs mike pickering hacienda,single,False,dance,['music'],223,2015,sony music entertainment uk limited,pray to god,calvin harris,How Deep Is Your Love ( Calvin Harris & R3hab Remix ),Calvin Harris & Disciples,How Deep Is Your Love ( Remixes ),Dance & Electronic,$1.29,"(C) 2015 Island Records, a division of Universal Music Operations Limited",4:16,"August 7, 2015",False,[],True,calvin harris & r3hab remix,remixes,False,dance & electronic,[],256,2015,island records,how deep is your love,calvin harris & disciples
409,1,Are You Leaving With Him,Luke Bryan,Spring Break ... Checkin ' Out,"Country , Music , Contemporary Country",$ 1.29,2015 Capitol Records Nashville,3:23,10-Mar-15,False,[],False,,album,False,country,"['music', 'contemporary country']",203,0,capitol records,are you leaving with him,luke bryan,Are You Leaving With Him,Luke Bryan,Spring Break ... Checkin ' Out,Country,$ 1.29,( C ) 2015 Capitol Records Nashville,3:24,"March 10 , 2015",False,[],False,,album,False,country,[],204,2015,capitol records,are you leaving with him,luke bryan
23,0,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,False,[],False,,album,False,pop,"['music', 'rock', 'r&b / soul', 'contemporary r&b', 'dance', 'electronic', 'hip-hop / rap', 'pop/rock']",255,0,naughty boy recordings ltd under exclusive licence to virgin records ltd,lifted,naughty boy,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014",False,[],False,,album,True,pop,[],129,2014,naughty boy recordings ltd under exclusive licence to virgin records ltd,top floor,naughty boy
468,0,Lord Knows ( feat . Rick Ross ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,5:07,15-Nov-11,False,[],False,,album,False,hip-hop/rap,['music'],307,0,cash money records,lord knows,drake,Light Up ( Explicit ) [ feat . JAY-Z ],Drake,Thank Me Later ( Explicit Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Young Money Entertainment/Cash Money Records,4:34,"June 15 , 2010",False,[],False,,album,True,rap & hip-hop,[],274,2010,young money entertainment,light up,drake
290,0,Stop Me ( Kissy Sell Out Remix ),Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07,True,['Mark Ronson'],True,kissy sell out,ep,False,electronic,"['hip-hop / rap', 'alternative rap', 'r&b / soul', 'neo-soul', 'soul', 'contemporary r&b']",358,2007,sony bmg music entertainment ( uk ) limited,stop me,daniel merriweather,I Can't Lose (Lindström Remix),Mark Ronson feat. Keyone Starr,I Can't Lose (Remixes) - EP,Pop,$1.29,2015 Real Sounds,7:42,"July 3, 2015",True,['Keyone Starr'],True,lindström,ep,False,pop,[],462,2015,real sounds,i cant lose,mark ronson
498,0,In God 's Hands ( feat . Keith Urban ),Nelly Furtado & Keith Urban,The Best of Nelly Furtado ( Deluxe Version ),"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,‰ ãÑ 2010 Geffen Records,4:34,16-Nov-10,False,[],False,,album,False,pop,"['music', 'rock', 'vocal', 'adult alternative', 'singer/songwriter', 'contemporary singer/songwriter']",274,0,geffen records,in god 's hands,nelly furtado & keith urban,Te Busque ( Full Spanish Version ) [ feat . Juanes ],Nelly Furtado,Loose ( US version ),Pop,$ 1.29,( C ) 2006 Geffen Records,3:38,"June 20 , 2006",False,[],False,,album,False,pop,[],218,2006,geffen records,te busque,nelly furtado
225,0,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14,False,[],True,,album,False,latin urban,"['music', 'latino']",286,0,,piensas en m ' _,nicky jam,Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ),ChocQuibTown feat . Nicky Jam,Cuando Te Veo Remix Feat . Nicky Jam,"International , Latin Music",$1.29,(C) 2014 Acoda,3:51,"April 17, 2015",True,['Nicky Jam'],True,urban version,single,False,international/latin music,[],231,2015,acoda,cuando te veo remix,chocquibtown
328,0,"Young , Wild & Free ( feat . Bruno Mars )",Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:12,12-Dec-11,False,[],False,,album,False,soundtrack,"['music', 'hip-hop / rap', 'west coast rap', 'gangsta rap', 'hardcore rap', 'rap', 'soundtrack']",252,0,,"young , wild & free",snoop dogg,Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,( C ) 2004 Geffen Records,3:08,"November 16 , 2004",False,[],False,,album,True,gangsta & hardcore,['rap & hip-hop'],188,2004,geffen records,can you control yo hoe  ),snoop dogg
80,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,True,['Sam Martin'],True,robin schulz,deluxe,False,dance,"['rock', 'house', 'electronic', 'french pop']",200,2014,"parlophone/warner music france, atlantic recording corporation",dangerous,david guetta,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:08,"November 24 , 2014",False,[],False,,album,False,dance & electronic,[],188,2014,,i 'll keep loving you,david guetta
464,0,Crew Love ( feat . The Weeknd ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,3:28,15-Nov-11,False,[],False,,album,False,hip-hop/rap,['music'],208,0,cash money records,crew love,drake,All Me [ feat . 2 Chainz ] [ Explicit ],Drake,Nothing Was The Same ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,4:30,"September 24 , 2013",False,[],False,,album,True,rap & hip-hop,[],270,2013,cash money records,all me,drake
414,1,I Thought You Knew,Keith Urban,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1999 Capitol Records Nashville,3:51,19-Oct-99,False,[],False,,album,False,country,"['music', 'honky tonk', 'contemporary country']",231,0,capitol records,i thought you knew,keith urban,I Thought You Knew,Keith Urban,Keith Urban,Country,$ 1.29,( C ) 1999 Capitol Records Nashville,3:51,"October 19 , 1999",False,[],False,,album,False,country,[],231,1999,capitol records,i thought you knew,keith urban
98,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance, Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,4:54,"August 21, 2009",True,['Will.I.Am'],True,extended; continuous mix version,deluxe,False,dance & electronic,[],294,2009,virgin records,i wan na go crazy,david guetta
533,1,Fly Solo,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,28-Mar-11,False,[],False,,album,False,hip-hop/rap,"['music', 'hardcore rap', 'east coast rap', 'rap']",200,0,,fly solo,wiz khalifa,Fly Solo [ Clean ],Wiz Khalifa,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,"March 28 , 2011",False,[],False,,album,False,rap & hip-hop,[],200,2011,,fly solo,wiz khalifa
147,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,Sexy Bitch ( Feat . Akon ; Explicit ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:15,"August 21 , 2009",False,[],False,,album,False,dance & electronic,[],195,2009,swedish house mafia holdings ltd,sexy bitch,david guetta
150,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:20,"November 24 , 2014",False,[],True,,album,False,dance & electronic,[],200,2014,,dangerous,david guetta
457,0,January ( feat . Jamie Woon ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",5:54,15-Apr-14,False,[],False,,album,False,electronic,['music'],354,0,universal island records,january,disclosure,Confess To Me [ feat . Jessie Ware ],Disclosure,Settle ( Deluxe Edition ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2014 Universal Island Records , a division of Universal Music Operations Limited",4:10,"April 15 , 2014",False,[],False,,album,False,electronica,['dance & electronic'],250,2014,universal island records,confess to me,disclosure
193,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,False,[],False,,album,False,rock,"['music', 'metal', 'alternative', 'hard rock']",306,0,,second chance,shinedown,Times Like These ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,4:07,"April 18 , 2011",False,[],False,,album,False,rock,[],247,2011,,times like these,shinedown
499,0,Faith In Love,Reba McEntire & Rascal Flatts,Reba Duets,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.",3:47,18-Sep-07,False,[],False,,album,False,country,"['music', 'honky tonk', 'contemporary country']",227,0,,faith in love,reba mcentire & rascal flatts,Love Needs A Holiday,Reba McEntire,Reba # 1 's,"Country , Contemporary Country",$ 0.99,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:13,"November 22 , 2005",False,[],False,,album,False,country,['contemporary country'],193,2005,,love needs a holiday,reba mcentire
100,0,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,False,[],False,,album,False,dance,"['music', 'electronic', 'house', 'rock', 'french pop']",234,0,what a music ltd,the whisperer,david guetta,Goodbye Friend ( feat . The Script ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:49,"November 24 , 2014",False,[],False,,album,False,dance & electronic,[],229,2014,,goodbye friend,david guetta
