id,label,left_name,left_address,left_city,left_phone,left_category,left_class,right_name,right_address,right_city,right_phone,right_category,right_class
508,0,Le Soleil,133 Clement St.,San Francisco,415-668-4848,asian,492,Bill's Place,2315 Clement St.,San Francisco,415-221-5262,hamburgers,721
509,0,Mikado,3400 Las Vegas Blvd S,Las Vegas,702-791-7111,asian,446,Madame Ching's,3300 Las Vegas Blvd S,Las Vegas,702-894-7111,asian,662
510,0,Inca Grill,492 Broome St. near W. Broadway,New York,212-966-3371,latin american,268,Mesa Grill,102 Fifth Ave.,New York City,212-807-7400,southwestern,47
511,0,em press court,3570 las vegas blvd s,Las Vegas,702-731-7888,asian,438,Chin's,3200 las vegas blvd s,Las Vegas,702-733-8899,chinese,67
512,0,Bally's Big Kitchen,3645 Las Vegas Blvd S,Las Vegas,702-739-4111,buffets,424,Morton's of Chicago (Las Vegas),3200 Las Vegas Blvd S,Las Vegas,702-893-0703,steakhouses,667
513,0,Tommy Tang's,7313 Melrose Ave.,Los Angeles,213-937-5733,asian,167,Le Chardonnay ( Los Angeles ),8284 Melrose Ave.,Los Angeles,213-655-8880,french bistro,12
514,0,Ferrier,29 E. 65th St.,New York,212-772-9000,french bistro,238,John's Pizzeria,48 W. 65th St.,New York City,212-721-7001,pizza,618
515,0,Hong Kong Villa,2332 Clement St.,San Francisco,415-752-8833,asian,481,Bill's Place,2315 Clement St.,San Francisco,415-221-5262,hamburgers,721
516,0,The Bacchanal,3570 Las Vegas Blvd S,Las Vegas,702-731-7525,only in las vegas,449,Spago (Las Vegas),3500 Las Vegas Blvd S,Las Vegas,702-369-6300,californian,670
517,0,The Bacchanal,3570 Las Vegas Blvd S,Las Vegas,702-731-7525,only in las vegas,449,Madame Ching's,3300 Las Vegas Blvd S,Las Vegas,702-894-7111,asian,662
518,1,Arnie Morton's of Chicago,435 S. La Cienega Blvd.,Los Angeles,310-246-1501,american,0,Arnie Morton's of Chicago,435 S. La Cienega Blvd.,Los Angeles,310-246-1501,steakhouses,0
519,0,Citrus,6703 Melrose Ave.,Los Angeles,213-857-0034,californian,6,Mo Better Meatty Meat,7261 Melrose Ave.,Los Angeles,213-935-5280,hamburgers,579
520,0,Bugsy's Diner,3555 Las Vegas Blvd S,Las Vegas,702-733-3111,coffee shops/diners,431,Michael's (Las Vegas),3595 Las Vegas Blvd S,Las Vegas,702-737-7111,continental,664
521,0,Tavola Calda,7371 Melrose Ave.,Los Angeles,213-658-6340,italian,165,Sweet Lady Jane,8360 Melrose Ave.,Los Angeles,213-653-7145,desserts,596
522,0,lespinasse,2 E 55th St,New York,212-339-6719,american (new),43,dawat,210 E 58th St,New York City,212-355-7555,indian (new),32
523,0,Vong,200 E 54th St,New York,212-486-9592,american (new),373,Dawat,210 E 58th St,New York City,212-355-7555,indian (new),32
524,1,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,asian,67,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,chinese,67
525,0,Il Nido,251 E 53rd St,New York,212-753-8450,italian,267,Seryna,11 E 53rd St,New York City,212-980-9393,japanese,59
526,0,Jean Lafitte,68 W 58th St,New York,212-751-2323,french bistro,272,Petrossian,182 W 58th St,New York City,212-245-2214,russian cuisine,52
527,0,Mikado,3400 Las Vegas Blvd S,Las Vegas,702-791-7111,asian,446,Steak House The,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steakhouses,72
528,0,Luna Si,1931 Peachtree Rd.,Atlanta,404-355-5993,continental,405,Ritz-Carlton Restaurant,181 Peachtree St.,Atlanta,404-659-0400,French (Classic),91
529,0,Four Seasons Grill Room,99 E 52nd St,New York,212-754-9494,american (new),34,21 Club,21 W 52nd St,New York City,212-582-7200,american new,23
530,0,Golden Steer,308 W. Sahara Ave.,Las Vegas,702-384-4470,steak houses,441,Mayflower Cuisinier,4750 W. Sahara Ave.,Las Vegas,702-870-8432,chinese,663
531,0,Camille's,1186 N Highland Ave,Atlanta,404-872-7203,italian,388,Carmine's,2450 Broadway,New York City,212-362-2200,italian,28
532,0,em press court,3570 las vegas blvd s,Las Vegas,702-731-7888,asian,438,buccaneer bay club,3300 las vegas blvd s,Las Vegas,702-894-7350,continental,657
533,0,Felidia,243 E. 58th St.,New York,212-758-1479,italian,33,Petrossian,182 W. 58th St.,New York City,212-245-2214,russian,52
534,0,Viva Mercado's,6182 W Flamingo Rd.,Las Vegas,702-871-8826,mexican,451,Tillerman The ,2245 E Flamingo Rd.,Las Vegas,702-731-4036,steakhouses,73
535,0,Coyote Cafe,3799 Las Vegas Blvd S,Las Vegas,702-891-7349,southwestern,68,Morton's of Chicago (Las Vegas),3200 Las Vegas Blvd S,Las Vegas,702-893-0703,steakhouses,667
536,0,Le Colonial,149 E 57th St,New York,212-752-0808,asian,286,Lutece,249 E 50th St,New York City,212-752-2225,French (Classic),44
537,0,TomTom,3393 Peachtree Rd.,Atlanta,404-264-1163,continental,422,Original Pancake House,4330 Peachtree Rd.,Atlanta,404-237-4116,american,708
538,0,Palisades,1829 Peachtree Rd.,Atlanta,404-350-6755,continental,410,Ritz-Carlton Cafe,3434 Peachtree Rd. NE,Atlanta,404-237-2700,American (New),89
539,1,Art's Delicatessen,12224 Ventura Blvd.,Studio City,818-762-1221,american,1,Art's Deli,12224 Ventura Blvd.,Studio City,818-762-1221,delis,1
540,1,Carnegie Deli,854 7th Ave between 54th and 55th Sts ,New York,212-757-2245,delicatessen,29,Carnegie Deli,854 Seventh Ave ,New York City,212-757-2245,delis,29
541,0,Orso,322 W. 46th St.,New York,212-489-7212,italian,316,Island Spice,402 W. 44th St.,New York City,212-765-1737,caribbean,37
542,0,Annie's Thai Castle,3195 Roswell Rd.,Atlanta,404-264-9546,asian,381,La Fonda Latina,4427 Roswell Rd.,Atlanta,404-303-8201,spanish,701
543,0,Judson Grill,152 W 52nd St,New York,212-582-5252,american,276,21 Club,21 W 52nd St,New York City,212-582-7200,American (new),23
544,0,Manhattan Ocean Club,57 W 58th St,New York,212-371-7777,seafood,45,Les Celebrites,155 W 58th St,New York City,212-484-5113,french (classic),42
545,0,Teresa's,103 1st Ave between 6th and 7th Sts,New York,212-228-0604,east european,358,Teresa's,80 Montague St,Queens,718-520-2910,polish,647
546,0,Toulouse,B Peachtree Rd.,Atlanta,404-351-9533,french,92,Palm The Atlanta,3391 Peachtree Rd. NE,Atlanta,404-814-1955,Steakhouses,709
547,0,Citrus,6703 Melrose Ave.,Los Angeles,213-857-0034,californian,6,Johnny Rockets (LA),7507 Melrose Ave.,Los Angeles,213-651-3361,american,564
548,0,cafe pierre,2 e 61st st,new york,212-940-8185,french bistro,203,lespinasse ( new york city ),2 e 55th st,new york city,212-339-6719,asian,43
549,0,yoyo tsumami bistro,1611 Post St.,San Francisco,415-922-7788,french bistro,530,mifune,1737 Post St.,San Francisco,415-922-0337,japanese,107
550,0,Dining Room Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,404-237-2700,international,90,Ritz-Carlton Cafe (Buckhead),3434 Peachtree Rd. NE,Atlanta,404-237-2700,American (New),89
551,0,steak house,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,steak houses,72,Michael's (Las Vegas),3595 Las Vegas Blvd S,Las Vegas,702-737-7111,continental,664
552,0,Des Alpes,732 Broadway,San Francisco,415-788-9900,french,468,Montrachet,239 W. Broadway,New York City,212-219-2777,French Bistro,49
553,0,Bugsy's Diner,3555 Las Vegas Blvd S,Las Vegas,702-733-3111,coffee shops/diners,431,Chin's,3200 Las Vegas Blvd S,Las Vegas,702-733-8899,chinese,67
554,0,Jewel of India,15 W 44th St,New York,212-869-5544,asian,273,Virgil's Real BBQ,152 W 44th St,New York City,212-921-9494,bbq,66
555,0,Shaan,57 W. 48th St.,New York,212-977-8400,asian,349,Manhattan Ocean Club,57 W. 58th St.,New York City,212-371-7777,seafood,45
556,0,Fleur de Jour,348 E 62nd St,New York,212-355-2020,coffee bar,245,La Grenouille,3 E 52nd St,New York City,212-752-1495,french (classic),623
557,0,Dive !,10250 Santa Monica Blvd.,Los Angeles,310-788-NNNN,american dive,128,Cafe Blanc,9777 Little Santa Monica Blvd.,Beverly Hills,310-888-0108,pacific new wave,546
558,0,Bizou,598 Fourth St.,San Francisco,415-543-2222,french bistro,459,Cucina Di Pesce,87 E. Fourth St.,New York City,212-260-6800,seafood,608
559,0,Tillerman,2245 E Flamingo Rd,Las Vegas,702-731-4036,seafood,73,Fiore Rotisserie & Grille,3700 W Flamingo Rd,Las Vegas,702-252-7702,italian,660
560,0,Petrossian,182 W. 58th St.,New York,212-245-2214,french bistro,52,Dawat,210 E. 58th St.,New York City,212-355-7555,indian,32
561,0,Le Chardonnay,8284 Melrose Avenue,Los Angeles,213-655-8880,french bistro,12,Johnny Rockets (LA),7507 Melrose Avenue,New York City,213-651-3361,american new,564
562,0,Bamboo Garden,4850 Flamingo Rd.,Las Vegas,702-871-3262,asian,425,Tillerman The,2245 E. Flamingo Rd.,Las Vegas,702-731-4036,steakhouses,73
563,0,Cafe Bizou,14016 Ventura Blvd.,Sherman Oaks,818-788-3536,french bistro,3,Sushi Nozawa,11288 Ventura Blvd.,Studio City,818-508-7017,japanese,595
564,0,Bistango,1100 Peachtree St.,Atlanta,404-724-0901,mediterranean,386,Morton's of Chicago ( Atlanta ),303 Peachtree St. NE,Atlanta,404-577-4366,Steakhouses,704
565,0,Circus Circus,2880 Las Vegas Blvd S,Las Vegas,702-734-0410,buffets,437,Madame Ching's,3300 Las Vegas Blvd S,Las Vegas,702-894-7111,asian,662
566,0,abbey,163 Ponce De Leon Ave.,Atlanta,404-876-8532,international,379,majestic,1031 Ponce De Leon Ave.,Atlanta,404-875-0276,diners,703
