id,label,left_title,right_title,left_brand,left_productType,left_series,left_modelPartNo,left_capacity,left_formFactor,left_interfaceBus,left_keySpecs,left_kitCount,left_editionColor,right_brand,right_productType,right_series,right_modelPartNo,right_capacity,right_formFactor,right_interfaceBus,right_keySpecs,right_kitCount,right_editionColor,left_speedPerf,right_speedPerf,left_product_type,left_interface,right_product_type,right_interface,left_Brand,left_Product Type,left_Capacity,left_Interface/Bus,left_Speed/Perf,right_Brand,right_Product Type,right_Capacity,right_Interface/Bus,right_Speed/Perf
1677,0,HP 2GB PC3-10600 UDIMM 2 Pack,HP 2GB PC2-5300 SDRAM Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,0,HP 146GB 6G 15K 2.5 DP SAS HDD,HP 72GB 6G 15K 2.5 DP SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,0,HP Rail Kit for ML370 G2/G3 001 G2/G3 Wholesale 001,HP 256MB200MHz DDR PC1600 EC Null New EC Wholesale 249674-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,0,HP Spectre x360 13-ac004na 4K Convertible Laptop,HP ENVY x360 - 15-bp010ca PC Portable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,0,Intel Xeon 3.2GHz 1MB 345020-B21 (2P) BL20P G2,Compaq PL ML530R G3 Xeon 3.0GHz 1GB Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,0,Western Digital Blue 1TB 7200rpm SATA 6Gb/s 64MB Cache HDD - OEM (WD10EZEX),Seagate Desktop 3TB SATA III 7200RPM 64MB Cache Hard Drive (ST3000DM001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,0,Intel Xeon E5-2690 v2 Boxed,Intel Core i7-3770K 3.50GHz Socket LGA1155 Processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,0,Corsair Memory Vengeance Jet Black 16GB DDR3 1600MHz CAS10 XMP Dual Channel Desktop RAM,Corsair Vengeance White LED 16GB DDR4 3000MHz Memory Kit CMU16GX4M2C3000C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,0,Corsair Vengeance DDR3 8GB (2x4GB) 1600MHz Kit - Black (CMZ8GX3M2A1600C9),Corsair Vengeance LPX 16GB (2x8GB) DDR4 PC4-19200C16 2400MHz Dual Channel Kit - Black (CMK16GX4M2A2400C16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,0,HP ML370T G3 Xeon 3.06GHz 512k SSD,HP Rail Kit for ML370 G2/G3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,1,NETGEAR ReadyNAS 212 Diskless,Netgear ReadyNAS 212 Network Storage - Diskless Diskless (RN21200-100NES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,0,Dell OptiPlex 790 Desktop Computer,TP-Link TL-SG1024D 24-Port Gigabit Desktop Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,0,Western Digital Black 2TB Internal HDD WD2003FZEX Desktop Hard Drive,HDD Gold RE 6TB SATA 128MB 3.5 Tu tienda online líder con precios más baratos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,0,Transcend 16GB SDHC Class 6,64GB SDXC Class 10 UHS-I Ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,0,Samsung 120GB SSD SATA3 2.5 7MM V300,Intel Data Center 800GB SSD SATA3 2.5 Inch 7mm SSDSC2BX800G401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,0,HP Intel Xeon MP 2.2GHz DL560 346919-001 SSD,DL580 G3 Intel Xeon MP 3.16GHz 377239-001 SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,0,Mobi Lock Mini DisplayPort to DVI Adapter Cable For Apple Unibody MacBook Pro / Air iMac DisplayPort Supports Audio Video And The New Thunderbolt Port,Apple MacBook Pro - 13.3 Core i5 4 GB RAM 500 HDD English Apple MD101LL/A Notebook Computers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,0,TP-Link Powerline Adapter 1000 Mbps 2-Port Passthrough,TP-LINK Wireless N300 PCI Express Adapter TL-WN881ND 300Mbps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,1,Corsair AF140 Quiet Edition Fan LN44585 CO-9050009-WW,Corsair AF140 Quiet High Airflow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,0,"WD Blue 6TB 3.5"" SATA 6Gb/s HDD",WD Blue Internal HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,0,Gigabyte GeForce GTX 1070 WindForce OC 8GB GDDR5,Asus GeForce GTX 1070 Turbo 8GB GDDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,1,PNY NVIDIA Quadro K1200 DVI Graphics Card,PNY NVIDIA Quadro K1200 for DVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,0,AMD FX-4300 X4 3.8GHz 8MB Cache AM3+ Processor,AMD Athlon X4 870k Quad-core 3.90 GHz Processor - Socket FM2+ Retail Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,0,Kingston ValueRAM 8GB DDR4 2133MHz,Kingston Value DDR3 8Go 1600 MHz 2x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,0,HP X5470 3.33GHz ML370 G5 488039-B21,HP Smart Array P-Series Low Profile BBWC Battery Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,0,Corsair Vengeance LPX DDR4-3000 Memory 16GB (4 x 4GB) CMK16GX4M4B3000C15R,Corsair Vengeance LPX DDR4 2666MHz RAM/Memory Kit 64GB 16GB LN69002 - CMK64GX4M4A2666C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,0,Kingston DataTraveler SE9 SSD KDTSE9H 32GB USB 2.0,HDD Desk Red Pro 4TB 3.5 SATA 128MB HGST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,1,PNY Nvidia Quadro M4000 8GB GDDR5,PNY Nvidia Quadro M4000 Graphics Card - 8GB GDDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,0,Asus TUF Sabertooth X99 Motherboard Intel Socket 2011-3 ATX,Asus TUF X99 Sabertooth Intel Socket 2011 DDR4 ATX Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,1,HP 72 GB 3G 15K 2.5 SAS HDD,HP 72 GB 3G 15K 2.5 SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,0,HP ENVY 13 Touchscreen Laptop Silver,OMEN X by HP 17 Gaming Laptop - GTX 1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,0,SanDisk Extreme Pro Compact Flash Card SDCFXPS-128G-X46 128GB CF 50p 160MB/s 1067x,SanDisk Ultra SDHC UHS-I Series Flash Memory Card 16GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,0,Western Digital Blue 4TB SATA 6Gb/s 5400RPM 3.5inch WD40EZRZ-US,Western Digital Blue WD5000AZLX 500GB SATA 6Gb/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1,HP 72.8-GB 10K FC-AL Null,HP 72.8-GB 10K FC-AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,0,HP 1GB PC3-10600 UDIMM DDR3 1x1GB Null,HP DDR3 2 GB 240-pin DIMM Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,0,HP Intel Xeon E7-4820,HP REMAN L5640 DL380G7 KIT HP KIT - 587507-B21 Add-In Processors (CPUs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1,HP Internal HDD Proliant,HP G8 G9 500GB 6G 7.2K 3.5 SATA SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1,HP Intel Xeon E5-2650L 1.8GHz BL460c G8,HP Intel Xeon E5-2650L 1.8GHz BL460c G8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1,TP-Link TL-SG1016DE,TP-Link TL-SG1016DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,0,Samsung SSD,WD 240GB Green M.2 SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,0,StarTech.com PCI Express 10 Gigabit Ethernet Fiber Network Card with Open SFP+,StarTech.com Slim USB 3.0 to VGA External Video Card Multi Monitor Adapter – 1920x1200 / 1080p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,0,Seagate BarraCuda 4TB SATA 3.5 HDD 256MB ST4000DM004 5400RPM,Seagate IronWolf 10TB SATA 6Gb/s HDD ST10000VN0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,0,AMD A6-7400K 3.5GHz Kaveri Processor Socket FM2,AMD A8-7670K Boxed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,1,Kingston DataTraveler microDuo - 16GB USB 3.1,Kingston DataTraveler microDuo 3C - USB flash drive 16 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,0,"Tech Air TAECB001 15.6"" Backpack Black Laptop Bag for HP Elite x2 1012 G1 2 in 1 Core M3-6Y30 4GB 128GB SSD Touchscreen 12 W10",HP Power Bank for Laptops EliteBook 850 G3 i5-6200u 8GB 256GB SSD 15.6 W10Pro - Black Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,1,Apple Intel Core i3 iMac Desktop Computer MC508LL/A,Apple iMac 21.5-inch 3.06GHz Core i3 MC508LL/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,0,NVIDIA Quadro K1200 Graphics Card - 4 GB RAM NVIDIA,Gigabyte AMD Radeon RX VEGA 56 8GB HBM2 Graphics Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,0,HP 72.8-GB U320 SCSI 15K 3R-A3851-AA,HP 120-GB 5.4K 2.5 1.5G SATA HDD 431786-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,0,SanDisk SDXC Memory Card UHS-I 64GB Ultra (80 MB/s),WD Blue 2TB 3.5 SATA 6Gb/s HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,0,HP 240GB 6G 2.5 SATA RI SC SSD,SanDisk Z400s 256GB 6Gb/s SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,0,Apple Mac Mini Dual Core i5 2.6GHz MGEN2LL/A,Apple Mac mini Core i5 2.8GHz Intel@es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,0,Intel SSD DC P3600 Series 1.2TB PCIe,Samsung 2TB 960 PRO PCIe NVME M.2 Internal Solid State Drive Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,0,HP PCI-e Dual Port HCA 483513-B21 DDR,HP Storageworks Internal 388504-B21 Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,0,Intel Core i5-6600K 4Core 3.5Ghz 6Mb HD530 91W,Intel Core i5-4590 3.3GHz Quad-Core Processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,0,Corsair Vengeance 16GB (2 x 8GB) DDR3-1866 Memory CMZ16GX3M2A1866C10,Corsair Vengeance LPX 32GB (2x16GB) DDR4-21300C16 2666MHz DC Kit - Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,0,TP-Link TL-WDN4800 PCI-Express x1 802.11a/b/g/n Wi-Fi Adapter (TL-WDN4800),TP-Link TL-SG1005D-5-Port Gigabit Desktop Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,0,HP 72.8-GB 10K FC-AL HDD,HP 36.4-GB 10K FC-AL HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,0,Kingston 16GB microSDHC Class 4 Flash Memory Card - SD Adaptor,Transcend 64GB SDXC Class 10 Flash Memory Card Up to 30MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,0,HP OMEN X 17-ap000na Gaming Laptop - GTX 1070,Gigabyte NVIDIA GeForce GTX 1070 WINDFORCE OC LN73459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,1,Apple MacBook Pro 15-inch 2.53GHz Core i5 Mid 2010 MC372LL/A,Apple MacBook Pro 15-inch 2.53GHz Core i5 Mid 2010 MC372LL/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,1,Sapphire Radeon R7 240 Boost 4096MB GDDR3 PCI-Express Card,Sapphire RADEON R7 240 with Boost graphics card - Radeon 4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,0,Corsair Carbide Series 400R Mid Tower ATX Gaming Computer Case,Corsair Obsidian 350D Micro ATX Case - Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,1,Asus Sabertooth X99,Asus TUF X99 Sabertooth Intel Socket 2011 DDR4 ATX Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,1,Samsung 850 Evo SSD Series 1TB SATA3,"SSD 1T0 Samsung 850 EVO 2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,0,SanDisk Ultra SDXC 64GB UHS-I UHS-I 80MB/s,SanDisk Ultra SDXC SD Memory Card Class 10 UHS-I Fast 80MB/s 128GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,0,Hynix  DDR4 RDIMM 8GB  2133 CL15 PC4-17000  1Rx4  1.2V ECC,Kingston HyperX Fury DDR4 RAM 8GB 2133MHz CL14 HX421C14FB/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,1,HP SC40Ge Host Bus Adapter,HP SC40Ge Host Bus Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,0,Dell OptiPlex 790 Desktop,D-Link DES-1008P Switch PoE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,0,HP Proliant ML350 G4p PS 390394-001 2.2GHz PSU,HP Intel Xeon MP 2.2GHz DL560 346919-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,0,HP ProDesk PC 600 G3 Mini Tower - Black Friday 2017,Mac Mini i5 2.6GHz/8GB/1TB/IRIS Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,0,NZXT H440 Zwart Groen,Corsair Obsidian 350D Micro ATX Case Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,0,AMD FX-4300 Boxed,Socket FM2+ - ATHLON X4 860K 4 core 3.7GHz non cache Graph : Non 95W Boîte (Avec ventilateur),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,1,Hewlett Packard Enterprise Wide Ultra3 SCSI Adapter power adapter inverter - 154457-B21,HP Wide Ultra3 SCSI Adapter - 154457-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,1,Kingston 8GB DDR4 2133MHz SODIMM KVR21SE15D8/8,Kingston 8GB DDR4 2133MHz Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,0,Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition | OcUK,"Corsair Air Series SP120 High Performance Edition Static Pressure Fan, 2 Pack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,0,Polycom RealPresence Immersive Studio SSD 321 Phillips lighting seismic supp - Polycom supp - 2200-65120-001 Desktop Video Conferencing,Logitech Photo Cameras Camera 960-000841 Photo ID Cameras Big Sales Inventory Same Day Shipping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,0,"Samsung 500GB 750 EVO SSD MZ-N5E500BW 2.5"" SATA 6Gbps",Samsung 850 EVO SSD MZ-75E500B/EU 500GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,0,"Gigabyte Tech GeForce GTX 1060 G1 Graphics Card, 3GB GDDR5 (GV-N1060G1 GAMING 3GD)","Asus GeForce GTX 1060 Turbo Graphics Card, 6GB GDDR5 (TURBOGTX10606G)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,0,Corsair 16GB DDR4 SDRAM CMK16GX4M4A2400C16 2400 CL16,Corsair CMK32GX4M2A2400C14 2400 CL14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,0,Crucial 4GB DDR3 SODIMM PC3-12800 CT51264BF160B,Crucial 4 GB SO-DIMM DDR3L SDRAM CT51264BF160BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,0,HP PC3200-ECC SDRAM DIMM 512MB PC2-5300,HP 1GB (2x512MB) PC2-5300 SDRAM Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,1,Intel Xeon 16C E5-2683 v4 2.1GHz 40MB 120W Processor,Intel Xeon E5-2683 v4 Boxed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,0,Seagate IronWolf ST1000VN002 1TB SATA 6Gb/s HDD,Seagate IronWolf 10TB HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,1,SilverStone ECM20 Adaptador PCIe a M.2,SilverStone ECM20 Adaptador PCIe a M.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,0,Kingston HyperX Fury Black DDR4-2133 CL14 8GB Kit,Kingston HyperX Fury black HX421C14FB2K2/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,0,AMD FX8320E Processor - 8 Core LN59569 FD832EWMHKBOX,AMD FD6300WMHKBOX Fx 6300 6c Processor Am3+ 14mb 95w 3500 Mhz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,0,Gigabyte GeForce GTX 1060 3GB G1 Gaming,MSI GeForce GTX 1070 GAMING X 8G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,0,Lenovo ThinkServer TD350 tower Xeon E5-2620V3 8GB Lenovo 70DG0009UX Server,Intel Xeon E5-2609V2 2.5 GHz processor Intel Add-In Processors CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,1,"HP EliteOne 800 G1 Desktop Core i5 4590S 3 GHz 4 GB 256GB LED 23"" HP 23 L5M82US#ABA","HP RP2 Retail System 2030 Pentium J2900 2.41 GHz 4 GB 500GB LED 14"" HP 14 K6Q12UA#ABA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,1,"Seagate IronWolf Pro SSD ST10000NE0008 10TB 3.5"" SATA 6Gb/s","Seagate IronWolf Pro SSD ST10000NE0008 10TB 3.5"" SATA 6Gb/s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,0,HP Xeon E5-2609v2 2.5GHz DL360p G8,HP 804587-B21 240GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,0,Samsung DCZ Series DDR4-2133 8GB 1Rx4 CL15 ECC RDIMM,HyperX Fury 8Go 2133 MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,1,Asus H81I-PLUS Mini ITX LGA1150 Motherboard (H81I-PLUS),"Asus H81I-PLUS Motherboard, Mini-ITX Core i Max. 16GB 4xSATA PCIe 2.0 x16 GigLAN Motherboard (H81I-PLUS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,0,Hewlett Packard Enterprise SP CQ Drive DLT 20GB Internal Tape Drive,HP 72.8-GB 10K FC AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,0,Western Digital My Cloud 3TB External Hard Drive White,Western Digital Blue 4TB Desktop Hard Disk Drive SATA 6Gb/s 64MB Cache 3.5 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,0,Kingston HyperX Fury black HX424C15FB/4,HyperX FURY - DDR3 4 GB DIMM 240-pin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,0,Intel Xeon E5-2683 v4 Boxed,Lenovo ThinkServer TD350 Intel Xeon 2.4GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,0,Asrock H81M-DGS R2.0 Micro ATX Motherboard SATA 6Gb/s,Asus Prime B250M PLUS Kaby Lake Micro ATX Motherboard SATA 6Gb/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,1,10.1 Quad Core 4GB 128GB,ASUS Transformer Mini T102HA D4 - 10.1 Atom x5 Z8350 4 GB RAM 128 GB Notebook Computers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,1,NZXT S340 ATX Mid Tower Case CA-S340W-W1,NZXT Source 340 Midi-Tower Case - White Window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,1,Kingston HyperX Impact Black Series 8GB DDR3L-1600 CL9 SODIMM 1.35V HX316LS9IB/8,Kingston HyperX Impact SO-DIMM DDR3L 1600 PC3-12800 8GB CL9 HX316LS9IBK2/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,0,StarTech.com Slim USB 3.0 to VGA External Video Card Multi Monitor Adapter - 1920x1200 / 1080p (USB3 => StarTech.com M,Corsair 128GB Flash Voyager Slider X2 USB 3.0 Drive (CMFSL3X2-128GB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,0,HP 36.4-GB 10K FC-AL HDD,HP 72.8-GB 10K FC-AL HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,0,Apple MacBook Pro 15 inch 2.8GHz i7 Quad-core Retina Mid 2015 MJLT2LL A,Apple MacBook Pro 13.3 Inch 2.3GHz i5 Dual-Core Silver MC700LLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,1,Intel Xeon E5-4620 v2 DL145 G2 Opt 2.6GHz 1MB 2GB 36GB Null,Intel Xeon E5-4620 v2 DL145 G2 Opt 2.6GHz 1MB 2GB 36GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,0,SanDisk Ultra Pendrive 32GB USB 3.0,64GB DT MICRODUO USB 3.0 MICRO USB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,0,Crucial BX100 SSD CT500BX100SSD1 500GB 2.5'' SATA III,WD Green M.2 2280 SSD WD240G1G0A 240GB SATA 6Gb/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,1,Microsoft Surface Pro 5th Gen i5 8GB 256GB SSD Platinum,Microsoft Surface Pro Core i5-7300U 8GB 256GB SSD BT 2xWC 12.3 PS W10P No Pen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,0,Asus Prime H270 Pro Kaby Lake Crossfire Atx Motherboard,Asus PRIME B250M-A Lga1151 Micro Atx Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,1,AMD Ryzen 5 1600 3.2GHz 6-Core Processor YD1600BBAEBOX,AMD Ryzen 5 1600 3.2GHz 6-Core Processor YD1600BBAEBOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,0,HP 72.8-GB U320 SCSI 10K SSD 5 Pack,HP 146-GB 3G 10K 2.5 DP SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,0,AMD Ryzen 3 1300X Quad-Core Processor YD130XBBAEBOX 3.5GHz,Intel Core i7 3770K Unlocked Quad Hyperthreading Processor LGA1155 3.5GHZ Ivy Bridge 8MB Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,0,Gigabyte GA-Z170N-Gaming 5 Motherboard,Gigabyte GA-Z270N-WIFI Intel Z270 (Socket 1151) DDR4 Mini-ITX Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,0,Gigabyte Brix GB-BKi5HA-7200 Intel Core i5 Kabylake DDR4 Mini PC,Intel NUC5i5RYH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,0,Speck iPad Mini 4 Case 73423-B104 Tablet,Apple iPad Mini 4 128GB WiFi Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,1,Lenovo N42 Celeron N3060 2GB 16GB SSD 80US0003US Notebook Computer,Lenovo TopSeller N42 Celeron N3060 2GB 16GB 14 HD Chrome Chrome 80US0003US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1,Fujitsu 73 GB 10K 2.5 SAS MAY2073RC,Fujitsu 73 GB 10K 2.5 SAS MAY2073RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,0,Kingston 8GB MicroSD 600X UHS-I,Transcend 128GB SDXC Class 10 UHS-1 Flash Memory Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,0,Gigabyte Tech Barebones BRIX Ultra Compact PC Celeron N3000 2.08GHz 8GB DDR3L 1x2.5 Bay Intel HD Graphics GbE ac BT Barebones GB-BACE-3000,Gigabyte BRIX GB-BSi5-6200 Core i5 6200 Ultra Compact PC Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,1,G.Skill Ripjaws V F4-2400C15D-16GVR,G.Skill Ripjaws V F4-2400C15D-16GVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,1,HP SDLT Int 110 200GB 192106-B21,HP SDL StndAlone 110/220GB 192106-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,1,AMD FX-8320 3.5GHz 16MB Cache AM3+ Processor,AMD Processor AMD 8C FX-8320 3.5GHz 16MB 125W Box Processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
