id,label,name_left,name_right,addr_left,addr_right,city_left,city_right,phone_left,phone_right,type_left,type_right,class_left,class_right,left_canonical_name,left_standardized_address,left_standardized_city,left_standardized_phone,left_standardized_class,left_standardized_cuisine,right_canonical_name,right_standardized_address,right_standardized_city,right_standardized_phone,right_standardized_class,right_standardized_cuisine
424,0,` ton kiang ',` khan toke thai house ',' 3148 geary blvd. ',' 5937 geary blvd. ',` san francisco ',` san francisco ',415/752 -4440,415-668-6654,asian,thai,522,103,ton kiang,3148 geary blvd.,San Francisco,4157524440,unknown,asian,khan toke thai house,5937 geary blvd.,San Francisco,4156686654,unknown,thai
425,0,vong,` wollensky \ 's grill ',' 200 e. 54th st. ',' 205 e. 49th st. ',` new york ',` new york city ',212/486 -9592,212-753-0444,american,steakhouses,373,653,vong,200 e. 54th street,new york,2124869592,unknown,american,wollenskys grill,205 e 49th street,New York City,2127530444,unknown,steakhouses
426,0,eclipse,citrus,' 8800 melrose ave. ',' 6703 melrose ave. ',` los angeles ',` los angeles ',310/724 -5959,213-857-0034,californian,californian,132,6,eclipse,8800 melrose avenue,los angeles,3107245959,unknown,californian,citrus,6703 melrose avenue,Los Angeles,2138570034,unknown,californian
427,0,` palace court ',` coyote cafe ( las vegas ) ',' 3570 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-891-7349,continental,southwestern,70,68,palace court,3570 las vegas blvd s,las vegas,7027317547,unknown,continental,coyote cafe,3799 las vegas blvd south,Las Vegas,7028917349,unknown,southwestern
428,0,` le montrachet ',` nicky blair \ 's ',' 3000 w. paradise rd. ',' 3925 paradise rd. ',` las vegas ',` las vegas ',702/732 -5111,702-792-9900,continental,italian,69,668,le montrachet,3000 w paradise rd,Las Vegas,7027325111,unknown,continental,nicky blair,3925 paradise road,Las Vegas,7027929900,unknown,italian
429,0,` mandarin court ','till erman the ',' 1510 e. flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/737 -1234,702-731-4036,asian,steakhouses,443,73,mandarin court,1510 e flamingo road,Las Vegas,7027371234,unknown,asian,tillermanthe,2245 e flamingo road,Las Vegas,7027314036,unknown,steakhouses
430,0,` second street grille ',` steakhouse the ',' 200 e. fremont st. ',' 128 e. fremont st. ',` las vegas ',` las vegas ',702/385 -3232,702-382-1600,seafood,steakhouses,71,671,second street grille,200 e fremont street,Las Vegas,7023853232,unknown,seafood,steakhouse,128 e fremont street,Las Vegas,7023821600,unknown,steakhouses
431,0,` border grill ',` veni vidi vici ',' 4th st. ','41 14th st. ',` los angeles ',atlanta,310/451 -1655,404-875-8424,mexican,italian,116,93,border grill,4th street,los angeles,3104511655,unknown,mexican,veni vidi vici,41 14th street,Atlanta,4048758424,unknown,italian
432,1,lespinasse,` lespinasse ( new york city ) ',' 2 e. 55th st. ',' 2 e. 55th st. ',` new york ',` new york city ',212/339 -6719,212-339-6719,american,asian,43,43,lespinasse,2 e 55th street,New York,2123396719,unknown,american,lespinasse,2 e 55th street,New York City,2123396719,unknown,asian
433,0,felidia,` lespinasse ( new york city ) ',' 243 e. 58th st. ',' 2 e. 55th st. ',` new york ',` new york city ',212/758 -1479,212-339-6719,italian,asian,33,43,felidia,243 east 58th street,New York,2127581479,unknown,italian,lespinasse,2 e 55th street,new york city,2123396719,unknown,asian
434,1,` gotham bar & grill ',` gotham bar & grill ','12 e. 12th st. ','12 e. 12th st. ',` new york ',` new york city ',212/620 -4020,212-620-4020,american,` american ( new ) ',35,35,gotham bar grill,12 e 12th street,New York,2126204020,unknown,american,gotham bar & grill,12 e 12th street,New York City,2126204020,unknown,american
435,0,' 9 jones street ',` dottie \ 's true blue cafe ',' 9 jones st. ',' 522 jones st. ',` new york ',` san francisco ',212/989 -1220,415-885-2767,american,diners,173,727,jones street,9 jones street,New York,2129891220,unknown,american,dotties true blue cafe,522 jones street,San Francisco,4158852767,unknown,unknown
436,1,petrossian,petrossian,' 182 w. 58th st. ',' 182 w. 58th st. ',` new york ',` new york city ',212/245 -2214,212-245-2214,french,russian,52,52,petrossian,182 west 58th street,New York,2122452214,unknown,french,petrossian,182 west 58th street,New York City,2122452214,unknown,russian
437,0,palisades,nava,' 1829 peachtree rd. ',' 3060 peachtree rd. ',atlanta,atlanta,404/350 -6755,404-240-1984,continental,southwestern,410,706,palisades,1829 peachtree road,Atlanta,4043506755,unknown,continental,nava,3060 peachtree rd.,atlanta,4042401984,unknown,southwestern
438,0,citrus,patina,' 6703 melrose ave. ',' 5955 melrose ave. ',` los angeles ',` los angeles ',213/857 -0034,213-467-1108,californian,californian,6,16,citrus,6703 melrose avenue,los angeles,2138570034,unknown,californian,patina,5955 melrose avenue,los angeles,2134671108,unknown,californian
439,0,` viva mercado \ 's ',` buzio \ 's in the rio ',' 6182 w. flamingo rd. ',' 3700 w. flamingo rd. ',` las vegas ',` las vegas ',702/871 -8826,702-252-7697,mexican,seafood,451,658,viva mercado,6182 w flamingo road,Las Vegas,7028718826,unknown,mexican,buzios in the rio,3700 w flamingo road,las vegas,7022527697,unknown,seafood
440,0,` moose \ 's ',` campton place ',' 1652 stockton st. ',' 340 stockton st. ',` san francisco ',` san francisco ',415/989 -7800,415-955-5555,mediterranean,` american ( new ) ',498,98,moose s,1652 stockton street,San Francisco,4159897800,unknown,mediterranean,campton place,340 stockton street,San Francisco,4159555555,unknown,american
441,0,lespinasse,lutece,' 2 e. 55th st. ',' 249 e. 50th st. ',` new york ',` new york city ',212/339 -6719,212-752-2225,american,` french ( classic ) ',43,44,lespinasse,2 e 55th street,New York,2123396719,unknown,american,lutece,249 e 50th street,New York City,2127522225,unknown,french
442,0,` hard rock cafe ',` tommy \ 's ',' 8600 beverly blvd. ',' 2575 beverly blvd. ',` los angeles ',la,310/276 -7605,213-389-9060,american,hamburgers,137,598,hard rock cafe,8600 beverly blvd.,Los Angeles,3102767605,unknown,american,tommys,2575 beverly boulevard,la,2133899060,unknown,hamburgers
443,1,lutece,lutece,' 249 e. 50th st. ',' 249 e. 50th st. ',` new york ',` new york city ',212/752 -2225,212-752-2225,french,` french ( classic ) ',44,44,lutece,249 e 50th street,new york,2127522225,unknown,french,lutece,249 e. 50th street,New York City,2127522225,44,french
444,0,palisades,` brookhaven cafe ',' 1829 peachtree rd. ',' 4274 peachtree rd. ',atlanta,atlanta,404/350 -6755,404-231-5907,continental,vegetarian,410,682,palisades,1829 peachtree road,atlanta,4043506755,unknown,continental,brookhaven cafe,4274 peachtree road,Atlanta,4042315907,unknown,vegetarian
445,0,` dante \ 's down the hatch buckhead ',` brasserie le coze ',' 3380 peachtree rd. ',' 3393 peachtree rd. ',atlanta,atlanta,404/266 -1600,404-266-1440,continental,` french bistro ',393,77,dante s down the hatch buckhead,3380 peachtree road,atlanta,4042661600,unknown,continental,brasserie le coze,3393 peachtree road,Atlanta,4042661440,unknown,french
446,0,` lillie langtry \ 's ',` steakhouse the ',' 129 e. fremont st. ',' 128 e. fremont st. ',` las vegas ',` las vegas ',702/385 -7111,702-382-1600,asian,steakhouses,442,671,lillie langtry's,129 e fremont street,Las Vegas,7023857111,442,asian,steakhouse,128 e fremont street,Las Vegas,7023821600,unknown,steakhouses
447,0,` cafe pierre ',aureole,' 2 e. 61st st. ','34 e. 61st st. ',` new york ',` new york city ',212/940 -8185,212-319-1660,french,` american ( new ) ',203,25,cafe pierre,2 e 61st street,New York,2129408185,unknown,french,aureole,34 e 61st street,New York City,2123191660,unknown,american
448,0,march,petrossian,' 405 e. 58th st. ',' 182 w. 58th st. ',` new york ',` new york city ',212/754 -6272,212-245-2214,american,russian,46,52,march,405 east 58th street,New York,2127546272,unknown,american,petrossian,182 west 58th street,New York City,2122452214,unknown,russian
449,0,` the bacchanal ',moongate,' 3570 las vegas blvd. s ',' 3400 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7525,702-791-7352,` only in las vegas ',chinese,449,666,bacchanal,3570 las vegas blvd south,Las Vegas,7027317525,unknown,unknown,moongate,3400 las vegas boulevard south,Las Vegas,7027917352,unknown,chinese
450,0,` dining room ritz-carlton buckhead ',abruzzi,' 3434 peachtree rd. ',' 2355 peachtree rd. ne ',atlanta,atlanta,404/237 -2700,404-261-8186,international,italian,90,74,dining room ritz-carlton buckhead,3434 peachtree road,atlanta,4042372700,unknown,international,abruzzi,2355 peachtree road ne,atlanta,4042618186,unknown,italian
451,0,toulouse,` la grotta ',' b peachtree rd. ',' 2637 peachtree rd. ne ',atlanta,atlanta,404/351 -9533,404-231-1368,french,italian,92,85,toulouse,b peachtree road,atlanta,4043519533,unknown,french,la grotta,2637 peachtree road ne,Atlanta,4042311368,unknown,italian
452,0,` binion \ 's coffee shop ',` hugo \ 's cellar ',' 128 fremont st. ',' 202 e. fremont st. ',` las vegas ',` las vegas ',702/382 -1600,702-385-4011,` coffee shops/diners ',continental,428,661,binion s coffee shop,128 fremont street,Las Vegas,7023821600,unknown,coffee shops/diners,hugo cellar,202 e fremont street,Las Vegas,7023854011,unknown,continental
453,1,` hawthorne lane ',` hawthorne lane ','22 hawthorne st. ','22 hawthorne st. ',` san francisco ',` san francisco ',415/777 -9779,415-777-9779,american,californian,102,102,hawthorne lane,22 hawthorne street,San Francisco,4157779779,unknown,american,hawthorne lane,22 hawthorne street,San Francisco,4157779779,unknown,californian
454,0,` circus circus ','em eril \ 's new orleans fish house ',' 2880 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-891-7374,buffets,seafood,437,659,circus circus,2880 las vegas blvd s,Las Vegas,7027340410,unknown,buffets,emerils-new-orleans-fish-house,3799 las vegas blvd s,las vegas,7028917374,unknown,seafood
455,0,` mary mac \ 's tea room ',majestic,' 224 ponce de leon ave. ',' 1031 ponce de leon ave. ',atlanta,atlanta,404/876 -1800,404-875-0276,southern,diners,86,703,mary macs tea room,224 ponce de leon avenue,atlanta,4048761800,unknown,southern,majestic,1031 ponce de leon avenue,atlanta,4048750276,unknown,unknown
456,0,` golden nugget hotel ',` second street grill ',' 129 e. fremont st. ',' 200 e. fremont st. ',` las vegas ',` las vegas ',702/385 -7111,702-385-6277,buffets,` pacific rim ',440,71,golden nugget hotel,129 e fremont street,Las Vegas,7023857111,unknown,buffets,second street grill,200 east fremont street,Las Vegas,7023856277,unknown,pacific rim
457,0,bistro,` sterling brunch ',' 3400 las vegas blvd. s ',' 3645 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-739-4651,continental,eclectic,429,673,bistro,3400 las vegas blvd south,las vegas,7027917111,continental,unknown,sterling brunch,3645 las vegas boulevard south,las vegas,7027394651,unknown,eclectic
458,0,` binion \ 's coffee shop ',` stefano \ 's ',' 128 fremont st. ',' 129 fremont st. ',` las vegas ',` las vegas ',702/382 -1600,702-385-7111,` coffee shops/diners ',italian,428,672,binions coffee shop,128 fremont street,las vegas,7023821600,unknown,coffee shops/diners,stefanos,129 fremont street,Las Vegas,7023857111,unknown,italian
459,0,` le chardonnay ',` mo better meatty meat ',' 8284 melrose ave. ',' 7261 melrose ave. ',` los angeles ',la,213/655 -8880,213-935-5280,french,hamburgers,12,579,le chardonnay,8284 melrose avenue,Los Angeles,2136558880,unknown,french,mo better meatty meat,7261 melrose avenue,la,2139355280,unknown,hamburgers
460,0,bistro,` morton \ 's of chicago ( las vegas ) ',' 3400 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-893-0703,continental,steakhouses,429,667,bistro,3400 las vegas blvd south,las vegas,7027917111,unknown,continental,morton of chicago,3200 las vegas boulevard south,Las Vegas,7028930703,unknown,steakhouses
461,0,palisades,` original pancake house ( at ) ',' 1829 peachtree rd. ',' 4330 peachtree rd. ',atlanta,atlanta,404/350 -6755,404-237-4116,continental,american,410,708,palisades,1829 peachtree road,Atlanta,4043506755,unknown,continental,original pancake house,4330 peachtree road,atlanta,4042374116,unknown,american
462,0,` gabriela \ 's ',` monsoon ( ny ) ',' 685 amsterdam ave. at 93rd st. ',' 435 amsterdam ave. ',` new york ',` new york city ',212/961 -0574,212-580-8686,mexican,thai,253,629,gabrielas,685 amsterdam avenue at 93rd street,New York,2129610574,unknown,mexican,monsoon,435 amsterdam avenue,new york city,2125808686,unknown,thai
463,1,` grill on the alley ',` grill the ',' 9560 dayton way ',' 9560 dayton way ',` los angeles ',` beverly hills ',310/276 -0615,310-276-0615,american,` american ( traditional ) ',9,9,grill on the alley,9560 dayton way,Los Angeles,3102760615,unknown,american,grill the,9560 dayton way,Beverly Hills,3102760615,unknown,american
464,0,` luna si ',toulouse,' 1931 peachtree rd. ',' 293-b peachtree rd. ',atlanta,atlanta,404/355 -5993,404-351-9533,continental,` french ( new ) ',405,92,luna si,1931 peachtree road,Atlanta,4043555993,unknown,continental,toulouse,293 peachtree road,Atlanta,4043519533,unknown,french
465,0,petrossian,` virgil \ 's real bbq ',' 182 w. 58th st. ',' 152 w. 44th st. ',` new york ',` new york city ',212/245 -2214,212-921-9494,french,bbq,52,66,petrossian,182 west 58th street,New York,2122452214,unknown,french,virgil s real bbq,152 w. 44th street,New York City,2129219494,unknown,bbq
466,0,` cafe ritz-carlton buckhead ',toulouse,' 3434 peachtree rd. ',' 293-b peachtree rd. ',atlanta,atlanta,404/237 -2700,404-351-9533,` ext 6108 international ',` french ( new ) ',89,92,cafe ritz-carlton buckhead,3434 peachtree road,atlanta,4042372700,unknown,international,toulouse,293-b peachtree road,atlanta,4043519533,unknown,french
467,0,postrio,mifune,' 545 post st. ',' 1737 post st. ',` san francisco ',` san francisco ',415/776 -7825,415-922-0337,american,japanese,109,107,postrio,545 post street,San Francisco,4157767825,unknown,american,mifune,1737 post street,San Francisco,4159220337,unknown,japanese
468,0,` bally \ 's big kitchen ',` coyote cafe ( las vegas ) ',' 3645 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/739 -4111,702-891-7349,buffets,southwestern,424,68,ballys big kitchen,3645 las vegas boulevard south,las vegas,7027394111,unknown,buffets,coyote cafe,3799 las vegas blvd s,Las Vegas,7028917349,unknown,southwestern
469,0,` bally \ 's big kitchen ',` michael \ 's ( las vegas ) ',' 3645 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/739 -4111,702-737-7111,buffets,continental,424,664,ballys big kitchen,3645 las vegas blvd s,Las Vegas,7027394111,unknown,buffets,michaels,3595 las vegas blvd s,Las Vegas,7027377111,unknown,continental
470,0,swingers,` tommy \ 's ',' 8020 beverly blvd. ',' 2575 beverly blvd. ',` los angeles ',la,213/653 -5858,213-389-9060,american,hamburgers,164,598,swingers,8020 beverly boulevard,los angeles,2136535858,unknown,american,tommys,2575 beverly blvd.,la,2133899060,unknown,hamburgers
471,0,` steak house ',` morton \ 's of chicago ( las vegas ) ',' 2880 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-893-0703,` steak houses ',steakhouses,72,667,steak house,2880 las vegas blvd s,las vegas,7027340410,unknown,steak,morton s of chicago,3200 las vegas boulevard south,Las Vegas,7028930703,unknown,steakhouses
472,0,` dante \ 's down the hatch buckhead ',` white house restaurant ',' 3380 peachtree rd. ',' 3172 peachtree rd. ne ',atlanta,atlanta,404/266 -1600,404-237-7601,continental,diners,393,719,dantes down the hatch buckhead,3380 peachtree road,Atlanta,4042661600,unknown,continental,white house restaurant,3172 peachtree road ne,Atlanta,4042377601,unknown,diners
473,0,` annie \ 's thai castle ',chopstix,' 3195 roswell rd. ',' 4279 roswell rd. ',atlanta,atlanta,404/264 -9546,404-255-4868,asian,chinese,381,688,annies thai castle,3195 roswell rd.,Atlanta,4042649546,unknown,asian,chopstix,4279 roswell road,Atlanta,4042554868,unknown,chinese
474,0,tomtom,nava,' 3393 peachtree rd. ',' 3060 peachtree rd. ',atlanta,atlanta,404/264 -1163,404-240-1984,continental,southwestern,422,706,tomtom,3393 peachtree road,Atlanta,4042641163,unknown,continental,nava,3060 peachtree road,Atlanta,4042401984,unknown,southwestern
475,0,` steak house ','em eril \ 's new orleans fish house ',' 2880 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-891-7374,` steak houses ',seafood,72,659,steak house,2880 las vegas blvd s,Las Vegas,7027340410,unknown,steak,emerils-new-orleans-fish-house,3799 las vegas blvd s,Las Vegas,7028917374,unknown,seafood
476,0,toulouse,nava,' b peachtree rd. ',' 3060 peachtree rd. ',atlanta,atlanta,404/351 -9533,404-240-1984,french,southwestern,92,706,toulouse,b peachtree road,atlanta,4043519533,unknown,french,nava,3060 peachtree road,atlanta,4042401984,unknown,southwestern
477,0,` katia \ 's ',` sylvia \ 's ',' 600 5th ave. ',' 328 lenox ave. ',` san francisco ',` new york city ',415/668 -9292,212-996-0660,'',southern/soul,487,644,katia,600 5th avenue,San Francisco,4156689292,unknown,unknown,sylvias,328 lenox avenue,new york city,2129960660,unknown,southern/soul
478,0,` antonio \ 's ',` don antonio \ 's ',' 3700 w. flamingo ',' 1136 westwood blvd. ',` las vegas ',westwood,702/252 -7737,310-209-1422,italian,italian,423,550,antonio s,3700 w flamingo,las vegas,7022527737,unknown,italian,don antonio,1136 westwood blvd.,westwood,3102091422,unknown,italian
479,0,bruno,` sparks steak house ',' 240 e. 58th st. ',' 210 e. 46th st. ',` new york ',` new york city ',212/688 -4190,212-687-4855,italian,steakhouses,195,641,bruno,240 east 58th street,New York,2126884190,unknown,italian,sparks steak house,210 east 46th street,New York City,2126874855,unknown,steakhouse
480,0,` alain rondelli ',` bill \ 's place ',' 126 clement st. ',' 2315 clement st. ',` san francisco ',` san francisco ',415/387 -0408,415-221-5262,french,hamburgers,94,721,alain rondelli,126 clement street,San Francisco,4153870408,unknown,french,bills place,2315 clement street,San Francisco,4152215262,unknown,hamburgers
481,0,` luna si ',` ritz-carlton cafe ( buckhead ) ',' 1931 peachtree rd. ',' 3434 peachtree rd. ne ',atlanta,atlanta,404/355 -5993,404-237-2700,continental,` american ( new ) ',405,89,luna si,1931 peachtree road,Atlanta,4043555993,unknown,continental,ritz-carlton cafe,3434 peachtree road ne,Atlanta,4042372700,unknown,american
482,0,` hedgerose heights inn ',canoe,' 490 e. paces ferry rd. ',' 4199 paces ferry rd. ',atlanta,atlanta,404/233 -7673,770-432-2663,international,` american ( new ) ',82,684,hedgerose heights inn,490 e paces ferry road,atlanta,4042337673,unknown,international,canoe,4199 paces ferry road,Atlanta,7704322663,unknown,american
483,0,` palace court ',` buccaneer bay club ',' 3570 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-894-7350,continental,continental,70,657,palace court,3570 las vegas blvd s,las vegas,7027317547,unknown,continental,buccaneer bay club,3300 las vegas blvd s,Las Vegas,7028947350,unknown,continental
484,0,` nate \ ` n \ ' al \ 's ',` ruth \ 's chris steak house ( los angeles ) ',' 414 n. beverly dr. ',' 224 s. beverly dr. ',` los angeles ',` beverly hills ',310/274 -0101,310-859-8744,american,steakhouses,149,593,nates,414 n beverly drive,Los Angeles,3102740101,unknown,american,ruths chris steak house,224 s beverly dr.,Beverly Hills,3108598744,unknown,steakhouses
485,1,citrus,citrus,' 6703 melrose ave. ',' 6703 melrose ave. ',` los angeles ',` los angeles ',213/857 -0034,213-857-0034,californian,californian,6,6,citrus,6703 melrose avenue,los angeles,2138570034,unknown,californian,citrus,6703 melrose avenue,los angeles,2138570034,unknown,californian
486,0,` bone \ 's ',` carmine \ 's ',' 3130 piedmont road ',' 2450 broadway ',atlanta,` new york city ',404/237 -2663,212-362-2200,american,italian,76,28,bone's,3130 piedmont road,Atlanta,4042372663,unknown,american,carmine's,2450 broadway,New York City,2123622200,unknown,italian
487,1,` locanda veneta ',` locanda veneta ',' 3rd st. ',' 8638 w. third st. ',` los angeles ',` los angeles ',310/274 -1893,310-274-1893,italian,italian,13,13,locanda veneta,3rd street,Los Angeles,3102741893,unknown,italian,locanda veneta,8638 w third street,Los Angeles,3102741893,unknown,italian
488,0,` fifty seven fifty seven ',` manhattan ocean club ','57 e. 57th st. ','57 w. 58th st. ',` new york ',` new york city ',212/758 -5757,212-371-7777,american,seafood,239,45,fifty seven fifty seven,57 e street,New York,2127585757,unknown,american,manhattan ocean club,57 w 58th street,New York City,2123717777,unknown,seafood
489,0,patina,` johnny rockets ( la ) ',' 5955 melrose ave. ',' 7507 melrose ave. ',` los angeles ',la,213/467 -1108,213-651-3361,californian,american,16,564,patina,5955 melrose avenue,Los Angeles,2134671108,unknown,californian,johnny rockets,7507 melrose avenue,la,2136513361,unknown,american
490,0,` circus circus ',` tre visi ',' 2880 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-891-7331,buffets,italian,437,674,circus circus,2880 las vegas blvd s,Las Vegas,7027340410,unknown,buffets,tre visi,3799 las vegas blvd south,las vegas,7028917331,unknown,italian
491,0,` lanza restaurant ',` thailand restaurant ',' 168 1st ave. between 10th and 11th sts . ',' 106 bayard st. ',` new york ',` new york city ',212/674 -7014,212-349-3132,italian,thai,282,649,lanza restaurant,168 1st avenue between 10th and 11th streets,new york,2126747014,unknown,italian,thailand restaurant,106 bayard street,New York City,2123493132,unknown,thai
492,0,` morton \ 's ',` le chardonnay ( los angeles ) ',' 8764 melrose ave. ',' 8284 melrose ave. ',` los angeles ',` los angeles ',310/276 -5205,213-655-8880,american,` french bistro ',148,12,morton's,8764 melrose avenue,Los Angeles,3102765205,unknown,american,le chardonnay,8284 melrose avenue,Los Angeles,2136558880,12,french
493,0,` margarita \ 's mexican cantina ',moongate,' 3120 las vegas blvd. s ',' 3400 las vegas blvd. s. ',` las vegas ',` las vegas ',702/794 -8200,702-791-7352,mexican,chinese,444,666,margarita's mexican cantina,3120 las vegas boulevard south,Las Vegas,7027948200,unknown,mexican,moongate,3400 las vegas boulevard south,Las Vegas,7027917352,unknown,chinese
494,0,` ritz-carlton restaurant and dining room ',` campton place ',' 600 stockton st. ',' 340 stockton st. ',` san francisco ',` san francisco ',415/296 -7465,415-955-5555,american,` american ( new ) ',110,98,ritz-carlton-restaurant-and-dining-room,600 stockton street,San Francisco,4152967465,unknown,american,campton place,340 stockton street,San Francisco,4159555555,unknown,american
495,0,` le marais ',` sparks steak house ',' 150 w. 46th st. ',' 210 e. 46th st. ',` new york ',` new york city ',212/869 -0900,212-687-4855,american,steakhouses,290,641,le marais,150 w 46th street,new york,2128690900,unknown,american,sparks steak house,210 e. 46th street,New York City,2126874855,unknown,steakhouses
496,0,` morton \ 's ',` johnny rockets ( la ) ',' 8764 melrose ave. ',' 7507 melrose ave. ',` los angeles ',la,310/276 -5205,213-651-3361,american,american,148,564,morton s,8764 melrose avenue,Los Angeles,3102765205,unknown,american,johnny rockets,7507 melrose avenue,la,2136513361,unknown,american
497,0,` circus circus ',` morton \ 's of chicago ( las vegas ) ',' 2880 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-893-0703,buffets,steakhouses,437,667,circus circus,2880 las vegas boulevard south,las vegas,7027340410,unknown,buffets,morton of chicago,3200 las vegas blvd s,las vegas,7028930703,unknown,steakhouses
498,0,` manhattan cafe ',` manhattan ocean club ',' 1161 1st ave. between 63rd and 64th sts . ','57 w. 58th st. ',` new york ',` new york city ',212/888 -6556,212-371-7777,american,seafood,300,45,manhattan cafe,1161 first avenue between 63rd and 64th streets ,new york,2128886556,unknown,american,manhattan ocean club,57 w. 58th street,New York City,2123717777,unknown,seafood
499,0,` steak house ',` coyote cafe ( las vegas ) ',' 2880 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-891-7349,` steak houses ',southwestern,72,68,steak house,2880 las vegas boulevard south,las vegas,7027340410,unknown,steak,coyote cafe,3799 las vegas blvd s,Las Vegas,7028917349,unknown,southwestern
500,0,fenix,` duke \ 's ',' 8358 sunset blvd. west ',' 8909 sunset blvd. ',hollywood,` w. hollywood ',213/848 -6677,310-652-3100,american,` coffee shops ',7,551,fenix,8358 sunset boulevard west,hollywood,2138486677,unknown,american,dukes,8909 sunset boulevard,w hollywood,3106523100,unknown,coffee shops
501,0,` gotham bar & grill ',yama,'12 e. 12th st. ',' 122 e. 17th st. ',` new york ',` new york city ',212/620 -4020,212-475-0969,american,japanese,35,654,gotham bar & grill,12 e. 12th street,New York,2126204020,unknown,american,yama,122 e. 17th street,New York City,2124750969,unknown,japanese
502,0,otabe,darbar,'68 e. 56th st. ','44 w. 56th st. ',` new york ',` new york city ',212/223 -7575,212-432-7227,asian,indian,318,609,otabe,68 e street,new york,2122237575,unknown,asian,darbar,44 w street,New York City,2124327227,unknown,indian
503,0,` pacific dining car ',` ti couz ',' 6th st. ',' 3108 16th st. ',` los angeles ',` san francisco ',213/483 -6000,415-252-7373,american,french,153,748,pacific dining car,6th street,Los Angeles,2134836000,unknown,american,ti couz,3108 16th street,san francisco,4152527373,unknown,french
504,0,` lillie langtry \ 's ',` hugo \ 's cellar ',' 129 e. fremont st. ',' 202 e. fremont st. ',` las vegas ',` las vegas ',702/385 -7111,702-385-4011,asian,continental,442,661,lillie langtry,129 e fremont street,Las Vegas,7023857111,unknown,asian,hugo s cellar,202 e fremont street,Las Vegas,7023854011,unknown,continental
505,1,aqua,aqua,' 252 california st. ',' 252 california st. ',` san francisco ',` san francisco ',415/956 -9662,415-956-9662,seafood,` american ( new ) ',95,95,aqua,252 california street,San Francisco,4159569662,unknown,seafood,aqua,252 california street,San Francisco,4159569662,unknown,american
506,1,campanile,campanile,' 624 s. la brea ave. ',' 624 s. la brea ave. ',` los angeles ',` los angeles ',213/938 -1447,213-938-1447,american,californian,4,4,campanile,624 s la brea avenue,los angeles,2139381447,unknown,american,campanile,624 s la brea avenue,los angeles,2139381447,unknown,californian
507,0,` pen & pencil ',march,' 205 e. 45th st. ',' 405 e. 58th st. ',` new york ',` new york city ',212/682 -8660,212-754-6272,american,` american ( new ) ',325,46,pen and pencil,205 e 45th street,New York,2126828660,unknown,american,march,405 e. 58th street,New York City,2127546272,unknown,american
508,0,` le soleil ',` bill \ 's place ',' 133 clement st. ',' 2315 clement st. ',` san francisco ',` san francisco ',415/668 -4848,415-221-5262,asian,hamburgers,492,721,le soleil,133 clement street,San Francisco,4156684848,unknown,asian,bills place,2315 clement street,San Francisco,4152215262,unknown,hamburgers
509,0,mikado,` madame ching \ 's ',' 3400 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-894-7111,asian,asian,446,662,mikado,3400 las vegas boulevard south,Las Vegas,7027917111,unknown,asian,madame chings,3300 las vegas boulevard south,Las Vegas,7028947111,unknown,asian
510,0,` inca grill ',` mesa grill ',' 492 broome st. near w. broadway ',' 102 fifth ave. ',` new york ',` new york city ',212/966 -3371,212-807-7400,` latin american ',southwestern,268,47,inca grill,492 broome street near w broadway,New York,2129663371,unknown,latin american,mesa grill,102 fifth avenue,New York City,2128077400,unknown,southwestern
511,0,'em press court ',` chin \ 's ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7888,702-733-8899,asian,chinese,438,67,em press court,3570 las vegas blvd s,Las Vegas,7027317888,unknown,asian,chins,3200 las vegas boulevard south,Las Vegas,7027338899,unknown,chinese
