id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,left_has_featured_artists,left_featured_artists,left_is_remix,left_remix_type,left_album_type,left_is_explicit,left_primary_genre,left_secondary_genres,left_duration_seconds,left_release_year,left_record_label,left_normalized_song_core,left_normalized_artist_core,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,right_has_featured_artists,right_featured_artists,right_is_remix,right_remix_type,right_album_type,right_is_explicit,right_primary_genre,right_secondary_genres,right_duration_seconds,right_release_year,right_record_label,right_normalized_song_core,right_normalized_artist_core,left_core_identity,left_metadata_block,left_weighted_text,right_core_identity,right_metadata_block,right_weighted_text
216,1,Jack Daniels and Jesus,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14,False,[],False,<NULL>,album,False,country,"['music', 'urban cowboy', 'contemporary country']",235,0,dack janiels records,jack daniels and jesus,chase rice,Jack Daniels and Jesus,Chase Rice,Ignite the Night,Country,$ 1.29,"( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",3:55,"August 19 , 2014",False,[],False,<NULL>,album,False,country,[],235,2014,dack janiels records,jack daniels and jesus,chase rice,Jack Daniels and Jesus jack daniels and jesus 3:55,235 Ignite the Night country <NULL> [] 19-Aug-14 $ 1.29 album False False,Jack Daniels and Jesus Jack Daniels and Jesus jack daniels and jesus jack daniels and jesus 3:55 Ignite the Night country,Jack Daniels and Jesus jack daniels and jesus 3:55,"235 Ignite the Night country <NULL> [] August 19 , 2014 $ 1.29 album False False",Jack Daniels and Jesus Jack Daniels and Jesus jack daniels and jesus jack daniels and jesus 3:55 Ignite the Night country
275,0,Rewind ( feat . Monty ),Fetty Wap,Fetty Wap,"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:36,<NULL>,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'rap']",336,0,300 entertainment,rewind,fetty wap,Jugg ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:20,"September 25 , 2015",False,[],False,<NULL>,album,False,rap & hip-hop,[],200,2015,mute records ltd,jugg,fetty wap,Rewind ( feat . Monty ) rewind 5:36,336 Fetty Wap hip-hop/rap <NULL> [] <NULL> Album Only album False False,Rewind ( feat . Monty ) Rewind ( feat . Monty ) rewind rewind 5:36 Fetty Wap hip-hop/rap,Jugg ( feat . Monty ) [ Clean ] jugg 3:20,"200 Fetty Wap [ Clean ] rap & hip-hop <NULL> [] September 25 , 2015 $ 1.29 album False False",Jugg ( feat . Monty ) [ Clean ] Jugg ( feat . Monty ) [ Clean ] jugg jugg 3:20 Fetty Wap [ Clean ] rap & hip-hop
53,1,I Ai n't Livin ' Long Like This,Chris Janson,Take It to the Bank - EP,"Country , Music",$ 1.29,2014 Sony Music Entertainment,4:13,24-Feb-14,False,[],False,<NULL>,album,False,country,['music'],253,0,sony music entertainment,i ai n't livin ' long like this,chris janson,I Ai n't Livin ' Long Like This,Chris Janson,Take It to the Bank ( EP ),Country,$ 1.29,( C ) 2012 Cash Money Records Inc.,4:13,"February 24 , 2014",False,[],False,<NULL>,album,False,country,[],253,2014,cash money records,i ai n't livin ' long like this,chris janson,I Ai n't Livin ' Long Like This i ai n't livin ' long like this 4:13,253 Take It to the Bank - EP country <NULL> [] 24-Feb-14 $ 1.29 album False False,I Ai n't Livin ' Long Like This I Ai n't Livin ' Long Like This i ai n't livin ' long like this i ai n't livin ' long like this 4:13 Take It to the Bank - EP country,I Ai n't Livin ' Long Like This i ai n't livin ' long like this 4:13,"253 Take It to the Bank ( EP ) country <NULL> [] February 24 , 2014 $ 1.29 album False False",I Ai n't Livin ' Long Like This I Ai n't Livin ' Long Like This i ai n't livin ' long like this i ai n't livin ' long like this 4:13 Take It to the Bank ( EP ) country
398,0,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ],Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,"Dance, Music",$1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2:31,16-Jun-15,True,['Justin Bieber'],True,ember island,ep,False,dance,['music'],151,2015,warner music group,where are now,skrillex & diplo,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ],Skrillex,Ease My Mind v Ragga Bomb Remixes,"Dance & Electronic, Dubstep",$1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",4:41,"November 24, 2014",True,['Niki and the Dove'],True,gta,remixes,False,dance & electronic,['dubstep'],281,2014,"owsla/big beat records, inc. for the united states and wea international inc. for the world outside of the united states.",ease my mind,skrillex,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] where are now 2:31,151 Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP dance ember island ['Justin Bieber'] 16-Jun-15 $1.29 ep True True,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] where are now where are now 2:31 Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP dance,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] ease my mind 4:41,"281 Ease My Mind v Ragga Bomb Remixes dance & electronic gta ['Niki and the Dove'] November 24, 2014 $1.29 remixes True True",Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] ease my mind ease my mind 4:41 Ease My Mind v Ragga Bomb Remixes dance & electronic
151,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance, Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$1.29,2015 If Moving Your Mine,3:20,"November 24, 2014",True,['Sam Martin'],True,robin schulz,deluxe,False,dance & electronic,[],200,2014,if moving your mine,dangerous,david guetta,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend 2:51,171 One Love ( Deluxe Version ) dance continuous mix version ['Wynter Gordon'] 21-Aug-09 $1.29 deluxe True True,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend toyfriend 2:51 One Love ( Deluxe Version ) dance,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous 3:20,"200 Listen ( Deluxe ) dance & electronic robin schulz ['Sam Martin'] November 24, 2014 $1.29 deluxe True True",Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous dangerous 3:20 Listen ( Deluxe ) dance & electronic
250,1,Old Blue Chair,Kenny Chesney,When the Sun Goes Down,"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2004 Sony Music Entertainment,3:23,1-Jan-90,False,[],False,<NULL>,album,False,country,"['music', 'contemporary country', 'urban cowboy']",203,0,sony music entertainment,old blue chair,kenny chesney,Old Blue Chair,Kenny Chesney,When The Sun Goes Down ( Deluxe Version ),Country,$ 1.29,2012 Pinecastle Records,3:25,"February 2 , 2004",False,[],False,<NULL>,album,False,country,[],205,2004,pinecastle records,old blue chair,kenny chesney,Old Blue Chair old blue chair 3:23,203 When the Sun Goes Down country <NULL> [] 1-Jan-90 $ 1.29 album False False,Old Blue Chair Old Blue Chair old blue chair old blue chair 3:23 When the Sun Goes Down country,Old Blue Chair old blue chair 3:25,"205 When The Sun Goes Down ( Deluxe Version ) country <NULL> [] February 2 , 2004 $ 1.29 album False False",Old Blue Chair Old Blue Chair old blue chair old blue chair 3:25 When The Sun Goes Down ( Deluxe Version ) country
257,1,I 'd Love to Change Your Name,Kenny Chesney,In My Wildest Dreams,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,2004 BMG Music,2:48,1994,False,[],False,<NULL>,album,False,country,"['music', 'urban cowboy', 'contemporary country']",168,1994,bmg music,i 'd love to change your name,kenny chesney,I 'd Love To Change Your Name,Kenny Chesney,In My Wildest Dreams,Country,$ 0.99,( p ) Moda Black,2:48,"July 27 , 2004",False,[],False,<NULL>,album,False,country,[],168,2004,<NULL>,i 'd love to change your name,kenny chesney,I 'd Love to Change Your Name i 'd love to change your name 2:48,168 In My Wildest Dreams country <NULL> [] 1994 $ 0.99 album False False,I 'd Love to Change Your Name I 'd Love to Change Your Name i 'd love to change your name i 'd love to change your name 2:48 In My Wildest Dreams country,I 'd Love To Change Your Name i 'd love to change your name 2:48,"168 In My Wildest Dreams country <NULL> [] July 27 , 2004 $ 0.99 album False False",I 'd Love To Change Your Name I 'd Love To Change Your Name i 'd love to change your name i 'd love to change your name 2:48 In My Wildest Dreams country
70,1,Goner,twenty one pilots,Blurryface,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,15-May-15,False,[],False,<NULL>,album,False,alternative,"['music', 'rock', 'adult alternative', 'indie rock', 'hip-hop / rap', 'rap', 'underground rap']",236,0,fueled by ramen llc,goner,twenty one pilots,Goner,twenty one pilots,Blurryface,Alternative Rock,$ 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,"May 15 , 2015",False,[],False,<NULL>,album,False,alternative rock,[],236,2015,fueled by ramen llc,goner,twenty one pilots,Goner goner 3:56,236 Blurryface alternative <NULL> [] 15-May-15 $ 1.29 album False False,Goner Goner goner goner 3:56 Blurryface alternative,Goner goner 3:56,"236 Blurryface alternative rock <NULL> [] May 15 , 2015 $ 1.29 album False False",Goner Goner goner goner 3:56 Blurryface alternative rock
94,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance, Music, Rock, House, Electronic, French Pop",$1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France, under exclusive license to Atlantic Recording Corporation for the United States. All rights reserved.",3:20,24-Nov-14,True,['Sam Martin'],True,robin schulz,deluxe,False,dance,"['rock', 'house', 'electronic', 'french pop']",200,2014,"parlophone/warner music france, atlantic recording corporation",dangerous,david guetta,Missing You ( Feat . Novel ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,4:59,"August 21, 2009",True,['Novel'],True,continuous mix version,deluxe,False,dance & electronic,[],299,2009,virgin records,missing you,david guetta,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous 3:20,200 Listen ( Deluxe Version ) dance robin schulz ['Sam Martin'] 24-Nov-14 $1.29 deluxe True True,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous dangerous 3:20 Listen ( Deluxe Version ) dance,Missing You ( Feat . Novel ; Continuous Mix Version ) missing you 4:59,"299 One Love ( Deluxe Version ) dance & electronic continuous mix version ['Novel'] August 21, 2009 $1.29 deluxe True True",Missing You ( Feat . Novel ; Continuous Mix Version ) Missing You ( Feat . Novel ; Continuous Mix Version ) missing you missing you 4:59 One Love ( Deluxe Version ) dance & electronic
512,0,Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ),Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ 1.29,"‰ ãÑ 2009 Downtown Music , LLC .",4:03,2009,False,[],False,<NULL>,album,False,electronic,"['music', 'hip-hop / rap', 'rap', 'alternative', 'reggae', 'dance', 'modern dancehall', 'rock']",243,2009,downtown music,ca n't stop now,major lazer,Hold The Line [ feat . Santigold ] [ Explicit ],Major Lazer,Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],"Electronica , Dance & Electronic",$ 1.29,"( C ) 2009 Downtown Music , LLC .",3:39,"June 3 , 2015",False,[],False,<NULL>,album,True,electronica,['dance & electronic'],219,2015,downtown music,hold the line,major lazer,Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ) ca n't stop now 4:03,243 Guns Do n't Kill People ... Lazers Do electronic <NULL> [] 2009 $ 1.29 album False False,Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ) Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ) ca n't stop now ca n't stop now 4:03 Guns Do n't Kill People ... Lazers Do electronic,Hold The Line [ feat . Santigold ] [ Explicit ] hold the line 3:39,"219 Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ] electronica <NULL> [] June 3 , 2015 $ 1.29 album False False",Hold The Line [ feat . Santigold ] [ Explicit ] Hold The Line [ feat . Santigold ] [ Explicit ] hold the line hold the line 3:39 Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ] electronica
89,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance, Music, Rock, House, Electronic, French Pop",$1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France, under exclusive license to Atlantic Recording Corporation for the United States. All rights reserved.",3:20,24-Nov-14,True,['Sam Martin'],True,robin schulz remix,deluxe,False,dance,"['rock', 'house', 'electronic', 'french pop']",200,2014,"parlophone/warner music france, atlantic recording corporation",dangerous,david guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack )",David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:12,"November 24 , 2014",False,[],False,<NULL>,album,False,dance & electronic,[],192,2014,<NULL>,hey mama,david guetta,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous 3:20,200 Listen ( Deluxe Version ) dance robin schulz remix ['Sam Martin'] 24-Nov-14 $1.29 deluxe True True,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous dangerous 3:20 Listen ( Deluxe Version ) dance,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) hey mama 3:12","192 Listen ( Deluxe ) dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False False","Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) hey mama hey mama 3:12 Listen ( Deluxe ) dance & electronic"
371,0,Elevator ( feat . Timbaland ),Flo Rida,Mail On Sunday ( Deluxe Version ),"Hip-Hop/Rap , Music , Dirty South",$ 1.99,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:55,17-Mar-08,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'dirty south']",235,0,<NULL>,elevator,flo rida,Money Right ( feat . Rick Ross & Brisco ) [ Explicit ],Flo Rida,Mail On Sunday [ Explicit ],Rap & Hip-Hop,$ 1.29,2013 Warner Bros. . Records Inc.,3:17,"March 17 , 2008",False,[],False,<NULL>,album,True,rap & hip-hop,[],197,2008,<NULL>,money right,flo rida,Elevator ( feat . Timbaland ) elevator 3:55,235 Mail On Sunday ( Deluxe Version ) hip-hop/rap <NULL> [] 17-Mar-08 $ 1.99 album False False,Elevator ( feat . Timbaland ) Elevator ( feat . Timbaland ) elevator elevator 3:55 Mail On Sunday ( Deluxe Version ) hip-hop/rap,Money Right ( feat . Rick Ross & Brisco ) [ Explicit ] money right 3:17,"197 Mail On Sunday [ Explicit ] rap & hip-hop <NULL> [] March 17 , 2008 $ 1.29 album False False",Money Right ( feat . Rick Ross & Brisco ) [ Explicit ] Money Right ( feat . Rick Ross & Brisco ) [ Explicit ] money right money right 3:17 Mail On Sunday [ Explicit ] rap & hip-hop
467,0,Take Care ( feat . Rihanna ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,4:37,15-Nov-11,False,[],False,<NULL>,album,False,hip-hop/rap,['music'],277,0,cash money records,take care,drake,The Real Her [ feat . Andre 3000 ] [ Explicit ],Drake,Take Care ( Deluxe Edition ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2012 Cash Money Records Inc.,5:21,"March 20 , 2012",False,[],False,<NULL>,album,True,rap & hip-hop,[],321,2012,cash money records,the real her,drake,Take Care ( feat . Rihanna ) take care 4:37,277 Take Care ( Deluxe Version ) hip-hop/rap <NULL> [] 15-Nov-11 $ 1.29 album False False,Take Care ( feat . Rihanna ) Take Care ( feat . Rihanna ) take care take care 4:37 Take Care ( Deluxe Version ) hip-hop/rap,The Real Her [ feat . Andre 3000 ] [ Explicit ] the real her 5:21,"321 Take Care ( Deluxe Edition ) [ Explicit ] rap & hip-hop <NULL> [] March 20 , 2012 $ 1.29 album False False",The Real Her [ feat . Andre 3000 ] [ Explicit ] The Real Her [ feat . Andre 3000 ] [ Explicit ] the real her the real her 5:21 Take Care ( Deluxe Edition ) [ Explicit ] rap & hip-hop
246,0,A+E ( feat . Kandaka Moore & Nikki Cislyn ),Clean Bandit,New Eyes,"Dance , Music , Electronic , Classical , Classical Crossover , Rock , House , Electronica",$ 1.29,2014 Warner Music UK Limited,4:06,2-Jun-14,False,[],False,<NULL>,album,False,dance,"['music', 'electronic', 'classical', 'classical crossover', 'rock', 'house', 'electronica']",246,0,warner music,a+e,clean bandit,Rather Be ( feat . Jess Glynne ),Clean Bandit,New Eyes,"Electronica , Dance & Electronic",$ 1.29,( C ) 2005 Rebel Records Llc,3:47,"June 2 , 2014",False,[],False,<NULL>,album,False,electronica,['dance & electronic'],227,2014,rebel records,rather be,clean bandit,A+E ( feat . Kandaka Moore & Nikki Cislyn ) a+e 4:06,246 New Eyes dance <NULL> [] 2-Jun-14 $ 1.29 album False False,A+E ( feat . Kandaka Moore & Nikki Cislyn ) A+E ( feat . Kandaka Moore & Nikki Cislyn ) a+e a+e 4:06 New Eyes dance,Rather Be ( feat . Jess Glynne ) rather be 3:47,"227 New Eyes electronica <NULL> [] June 2 , 2014 $ 1.29 album False False",Rather Be ( feat . Jess Glynne ) Rather Be ( feat . Jess Glynne ) rather be rather be 3:47 New Eyes electronica
168,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,Shot me Down ( feat . Skylar Grey ) [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$1.29,2015 If Moving Your Mine,3:11,"November 24 , 2014",True,['Skylar Grey'],True,radio edit,deluxe,False,dance & electronic,[],191,2014,if moving your mine,shot me down,david guetta,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend 2:51,171 One Love ( Deluxe Version ) dance continuous mix version ['Wynter Gordon'] 21-Aug-09 $1.29 deluxe True True,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend toyfriend 2:51 One Love ( Deluxe Version ) dance,Shot me Down ( feat . Skylar Grey ) [ Radio Edit ] shot me down 3:11,"191 Listen ( Deluxe ) dance & electronic radio edit ['Skylar Grey'] November 24 , 2014 $1.29 deluxe True True",Shot me Down ( feat . Skylar Grey ) [ Radio Edit ] Shot me Down ( feat . Skylar Grey ) [ Radio Edit ] shot me down shot me down 3:11 Listen ( Deluxe ) dance & electronic
105,0,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,False,[],False,<NULL>,album,False,dance,"['music', 'electronic', 'house', 'rock', 'french pop']",234,0,what a music ltd,the whisperer,david guetta,Goodbye Friend ( feat . The Script ),David Guetta,Listen,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:49,"November 24 , 2014",False,[],False,<NULL>,album,False,dance & electronic,[],229,2014,<NULL>,goodbye friend,david guetta,The Whisperer ( feat . Sia ) the whisperer 3:54,234 Listen dance <NULL> [] 24-Nov-14 $ 1.29 album False False,The Whisperer ( feat . Sia ) The Whisperer ( feat . Sia ) the whisperer the whisperer 3:54 Listen dance,Goodbye Friend ( feat . The Script ) goodbye friend 3:49,"229 Listen dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False False",Goodbye Friend ( feat . The Script ) Goodbye Friend ( feat . The Script ) goodbye friend goodbye friend 3:49 Listen dance & electronic
428,0,Lick It ( Norman Doray Remix ),Kaskade & Skrillex,Lick It ( Remixes ) - EP,"Dance , Music , Electronic",$1.29,"2012 Ultra Records, Inc.",6:14,17-Apr-12,False,[],True,norman doray remix,ep,False,dance,"['music', 'electronic']",394,2012,"ultra records, inc.",lick it,kaskade & skrillex,Make It Bun Dem ( Flinch Remix ),Skrillex & Damian Jr Gong '' Marley '',Make It Bun Dem After Hours EP,Dance & Electronic,$ 1.29,2015 RGK,3:55,"August 28 , 2012",False,[],True,<NULL>,album,False,dance & electronic,[],235,2012,<NULL>,make it bun dem,skrillex & damian jr gong '' marley '',Lick It ( Norman Doray Remix ) lick it 6:14,394 Lick It ( Remixes ) - EP dance norman doray remix [] 17-Apr-12 $1.29 ep False True,Lick It ( Norman Doray Remix ) Lick It ( Norman Doray Remix ) lick it lick it 6:14 Lick It ( Remixes ) - EP dance,Make It Bun Dem ( Flinch Remix ) make it bun dem 3:55,"235 Make It Bun Dem After Hours EP dance & electronic <NULL> [] August 28 , 2012 $ 1.29 album False True",Make It Bun Dem ( Flinch Remix ) Make It Bun Dem ( Flinch Remix ) make it bun dem make it bun dem 3:55 Make It Bun Dem After Hours EP dance & electronic
313,1,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'rap', 'east coast rap', 'hardcore rap', 'rock']",255,0,<NULL>,true colors,wiz khalifa,True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014",False,[],False,<NULL>,album,True,rap & hip-hop,[],255,2014,<NULL>,true colors,wiz khalifa,True Colors ( feat . Nicki Minaj ) true colors 4:15,255 Blacc Hollywood hip-hop/rap <NULL> [] 19-Aug-14 $ 1.29 album False False,True Colors ( feat . Nicki Minaj ) True Colors ( feat . Nicki Minaj ) true colors true colors 4:15 Blacc Hollywood hip-hop/rap,True Colors ( feat . Nicki Minaj ) [ Explicit ] true colors 4:15,"255 Blacc Hollywood [ Explicit ] rap & hip-hop <NULL> [] August 19 , 2014 $ 1.29 album False False",True Colors ( feat . Nicki Minaj ) [ Explicit ] True Colors ( feat . Nicki Minaj ) [ Explicit ] true colors true colors 4:15 Blacc Hollywood [ Explicit ] rap & hip-hop
208,0,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,False,[],False,<NULL>,album,False,rock,"['music', 'metal', 'hard rock', 'alternative']",305,0,<NULL>,fake,shinedown,Carried Away [ Demo ],Shinedown,Us And Them ( Deluxe ) [ Explicit ],Rock,$ 1.29,2015 Real Sounds,3:14,"October 4 , 2005",False,[],False,<NULL>,album,True,rock,[],194,2005,<NULL>,carried away,shinedown,Fake ( Demo ) fake 5:05,305 Us and Them ( Deluxe Version ) rock <NULL> [] 4-Oct-05 $ 1.29 album False False,Fake ( Demo ) Fake ( Demo ) fake fake 5:05 Us and Them ( Deluxe Version ) rock,Carried Away [ Demo ] carried away 3:14,"194 Us And Them ( Deluxe ) [ Explicit ] rock <NULL> [] October 4 , 2005 $ 1.29 album False False",Carried Away [ Demo ] Carried Away [ Demo ] carried away carried away 3:14 Us And Them ( Deluxe ) [ Explicit ] rock
403,0,Lights ( RAC Mix ),Ellie Goulding,"Lights , Pt. 2 ( The Remixes ) - EP","Dance , Music , Pop",$1.29,2011 Polydor Ltd. ( UK ),5:44,19-Jul-11,False,[],True,rac mix,ep,False,dance,"['music', 'pop']",364,2011,polydor ltd.,lights,ellie goulding,Lights ( Single Version ),Ellie Goulding,Lights ( Amazon Exclusive Version ) [ + Digital Booklet ],Pop,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),3:32,"March 8 , 2011",False,[],False,<NULL>,album,False,pop,[],212,2011,polydor ltd,lights,ellie goulding,Lights ( RAC Mix ) lights 5:44,"364 Lights , Pt. 2 ( The Remixes ) - EP dance rac mix [] 19-Jul-11 $1.29 ep False True","Lights ( RAC Mix ) Lights ( RAC Mix ) lights lights 5:44 Lights , Pt. 2 ( The Remixes ) - EP dance",Lights ( Single Version ) lights 3:32,"212 Lights ( Amazon Exclusive Version ) [ + Digital Booklet ] pop <NULL> [] March 8 , 2011 $ 1.29 album False False",Lights ( Single Version ) Lights ( Single Version ) lights lights 3:32 Lights ( Amazon Exclusive Version ) [ + Digital Booklet ] pop
