"id","label","left_Album_Name","right_Album_Name","left_Artist_Name","right_Artist_Name","left_CopyRight","right_CopyRight","left_Genre","right_Genre","left_Price","right_Price","left_Released","right_Released","left_Song_Name","right_Song_Name","left_Time","right_Time"
184,0,"Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP","","","Flo Rida","","","Dance , Music","","","$ 1.29","","","Club Ca n't Handle Me ( Ridney Remix ) Flo Rida $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 17-Aug-10","Good Feeling ( Hook N Sling Remix ) Good Feeling ( Remixes ) Dance & Electronic ( C ) 2009 MPL Tours Inc. under exclusive license to StarCon LLC d/b/a Hear MusicTM November 15 , 2011","6:10","6:15"
185,1,"","","","","","( C ) 2008 Big Machine Records , LLC","","Country , Country Rock , Rock","","$ 1.29","","November 11 , 2008","White Horse Taylor Swift Fearless Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country $ 1.29 ‰ ãÑ 2008 Big Machine Records , LLC 3:54 11-Nov-08","White Horse Taylor Swift Fearless","","3:54"
186,0,"","","","","2015 Interscope Records","","Dance , Music","","$ 1.29","","","","Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] Zedd Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP 10-Jul-15","Spectrum ( Deniz Koyu Remix ) [ feat . Matthew Koma ] Zedd Spectrum EP Dance & Electronic $ 1.29 ( C ) 2012 Interscope Records July 31 , 2012","4:15","6:35"
187,0,"O.N.I.F.C. ( Deluxe Version )","","","Wiz Khalifa","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","","","","$ 1.29","4-Dec-12","December 4 , 2012","Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99","Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:31","5:20",""
188,1,"Chief","","","Eric Church","‰ ãÑ 2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203","( C ) 2011 EMI Records Nashville","","Country","","$ 1.29","22-Jul-11","July 22 , 2011","Over When It 's Over Eric Church Country , Music , Rock , Contemporary Country , Urban Cowboy $ 1.29 2:39","Over When It 's Over Chief 2:39","",""
189,0,"Listen ( Deluxe Version )","Listen ( Deluxe )","","","2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","2015 If Moving Your Mine","Dance , Music , Rock , House , Electronic , French Pop","","","","","","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta $ 1.29 24-Nov-14","Goodbye Friend ( feat . The Script ) David Guetta Dance & Electronic $ 1.29 November 24 , 2014","3:20","3:49"
190,0,"","Nothing But the Beat 2.0 [ Explicit ]","","David Guetta","2011 What A Music Ltd , Licence exclusive Parlophone Music France","","Dance , Music , Rock , House , Electronic","Dance & Electronic","$ 1.29","","26-Aug-11","","I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) David Guetta Nothing But the Beat","Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ] $ 0.99 2015 Real Sounds August 26 , 2011","3:34","3:12"
191,1,"","","Nick Jonas","Nick Jonas","","( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.","","Pop","$ 1.29","$ 1.29","","","Nothing Would Be Better Nick Jonas Pop , Music , Pop/Rock , Rock 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 10-Nov-14","Nothing Would Be Better Nick Jonas ( Deluxe ) [ Explicit ] November 10 , 2014","4:34","4:34"
192,1,"","VHS [ Clean ]","","","2015 KIDinaKORNER/Interscope Records","","Alternative , Music , Rock , Adult Alternative","","","","","","VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29 1:25 30-Jun-15","VHS Outro ( Interlude ) [ Clean ] X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records June 30 , 2015","","1:26"
193,0,"Hold My Home ( Deluxe Edition )","Hold My Home","","Cold War Kids","","( C ) 2014 Downtown Records","","Alternative Rock","","$ 1.29","","October 21 , 2014","First - Return to Tackyland Cold War Kids Alternative , Music , Indie Rock , Rock $ 1.29 ‰ ãÑ 2014 Downtown Records 3:26 11-Sep-15","First 3:20","",""
194,0,"","","","","2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","2011 Rory Bourke Music Co. ( BMI )","Dance , Music","","","","","","Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] Skrillex Ease My Mind v Ragga Bomb Remixes - EP $ 1.29 4:41 24-Nov-14","Scary Monsters And Nice Sprites ( The Juggernaut Remix ) Skrillex More Monsters And Sprites EP Dance & Electronic , Dubstep $ 1.29 3:53 June 7 , 2011","",""
195,0,"","Blacc Hollywood ( Deluxe ) [ Explicit ]","Wiz Khalifa","Wiz Khalifa","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap","","","","","","Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) $ 1.99 5:20 4-Dec-12","So High ( feat . Ghost Loft ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:09 August 19 , 2014","",""
196,0,"","","","Wiz Khalifa","","","Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap","","$ 1.99","","","","Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12","Initiation ( feat . Lola Monroe ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012","","4:29"
197,0,"One Love ( Deluxe Version )","","David Guetta","David Guetta","","2015 If Moving Your Mine","Dance , Music","","","","","","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09","I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) Listen ( Deluxe ) Dance & Electronic $ 1.29 3:08 November 24 , 2014","",""
198,0,"","Hotel Cabana ( Deluxe Version ) [ Explicit ]","","Naughty Boy","2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd","","Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock","Pop","$ 1.29","$ 1.29","","May 6 , 2014","Epilogue ( feat . George the Poet ) Naughty Boy Hotel Cabana 1:28 6-May-14","Hollywood [ feat . Gabrielle ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:05","",""
199,0,"Settle ( Deluxe Version )","","Disclosure","","","( C ) 2014 Universal Island Records , a division of Universal Music Operations Limited","","","$ 1.29","","","April 15 , 2014","January ( feat . Jamie Woon ) Electronic , Music ‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited 15-Apr-14","Confess To Me [ feat . Jessie Ware ] Disclosure Settle ( Deluxe Edition ) Electronica , Dance & Electronic $ 1.29 4:10","5:54",""
200,0,"","Listen ( Deluxe )","David Guetta","","","","","Dance & Electronic","","","24-Nov-14","","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20","Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) David Guetta $ 1.29 2015 If Moving Your Mine 3:12 November 24 , 2014","",""
201,0,"One Love ( Deluxe Version )","Mississippi-The Album ( Explicit Version )","","David Banner","","( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.","Dance , Music","Pop","","","","","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09","My Shawty ( Album Version ( Explicit ) ) [ feat . Fiend ] [ Explicit ] $ 0.99 May 20 , 2003","2:51","3:54"
202,0,"Live After Deaf ( Live ) [ Complete Collection ]","","Ryan Adams","Ryan Adams","","2012 PAXAM RECORDS","","Folk , Rock","$ 0.99","$ 0.99","","July 2 , 2012","If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12","Do I Wait ( Live in Lisbon Bonus Track ) Live After Deaf ( Collection ) 5:08","5:10",""
203,0,"The Sound of Madness ( Deluxe Edition )","The Sound of Madness [ Deluxe ]","Shinedown","Shinedown","2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .","","","","$ 1.29","$ 1.29","","","Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ] Rock , Music , Alternative , Grunge , Metal , Hard Rock 24-Jun-08","I Own You ( Bonus Track ) Rock ( C ) 2006 Vanguard June 23 , 2008","3:47","3:37"
204,0,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ] - Single","Lean On ( Piano Karaoke Accompaniment ) [ feat . MÌü ]","","","2014 Columbia Records , a Division of Sony Music Entertainment","Sing as a star","","","$ 1.29","$ 0.69","19-May-14","August 31 , 2015","Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ] DJ Snake & Lil Jon Hip-Hop/Rap , Music 3:45","Lean On ( Piano Karaoke Accompaniment ) [ Original Key ] [ feat . MÌ ÷ ] Major Lazer , DJ Snake Miscellaneous","","3:14"
205,1,"1989","","Taylor Swift","","","","","","","","","October 27 , 2014","Wildest Dreams Pop , Music , Rock $ 1.29 ‰ ãÑ 2014 Big Machine Records , LLC . 3:40 27-Oct-14","Wildest Dreams Taylor Swift 1989 Pop $ 1.29 ( C ) 2014 Big Machine Records , LLC . 3:40","",""
206,0,"Listen ( Deluxe Version )","One Love ( Deluxe Version )","","","2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","","Dance , Music , Rock , House , Electronic , French Pop","","","","24-Nov-14","August 21 , 2009","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta $ 1.29 3:20","Choose ( Feat . Ne-Yo & Kelly Rowland ; Continuous Mix Version ) David Guetta Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd","","3:16"
207,0,"Somewhere In the Stratosphere ( Live )","Somewhere In The Stratosphere","","Shinedown","2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .","","","Rock","$ 1.29","$ 1.29","18-Apr-11","April 18 , 2011","Second Chance ( Live Acoustic from Kansas City ) Shinedown Rock , Music , Metal , Alternative , Hard Rock 5:06","If You Only Knew ( Live Acoustic From Kansas City ) ( C ) 2005 MCA Nashville","","3:55"
208,0,"Nicky Jam Hits","Cuando Te Veo Remix Feat . Nicky Jam","","ChocQuibTown feat . Nicky Jam","2014 La Industria Inc. . Licencia a Codiscos S.A.S.","( C ) 2014 Acoda","Latin Urban , Music , Latino","International , Latin Music","","","9-Sep-14","","Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam $ 0.99 4:46","Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ) $ 1.29 3:51 April 17 , 2015","",""
209,0,"","","Kaskade & Skrillex","","2012 Ultra Records , Inc.","","Dance , Music , Electronic","","$ 1.29","","17-Apr-12","June 7 , 2011","Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP","Scary Monsters And Nice Sprites ( Phonat Remix ) Skrillex More Monsters And Sprites EP Dance & Electronic , Dubstep $ 1.29 2011 Rory Bourke Music Co. ( BMI )","6:14","3:39"
210,0,"Blacc Hollywood ( Deluxe Version )","","","Wiz Khalifa","","","Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock","","","","19-Aug-14","August 19 , 2014","We Dem Boyz Wiz Khalifa $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56","We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19","",""
211,0,"Born This Way ( The Remix )","The Remix","Lady Gaga","","","","","","Album Only","$ 1.29","","","Judas ( Royksopp 's 30 Pieces Remix ) Pop , Music , Dance 2011 Interscope Records 9:18 21-Nov-11","Alejandro ( The Sound of Arrows Remix ) Lady Gaga Pop ( C ) 2010 Interscope 3:57 August 3 , 2010","",""
212,0,"One Love ( Deluxe Version )","","","","2010 Gum Prod licence exclusive Parlophone Music France","2015 If Moving Your Mine","","","$ 1.29","$ 1.29","21-Aug-09","November 24 , 2014","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta Dance , Music","Dangerous ( feat . Sam Martin ) David Guetta Listen ( Deluxe ) Dance & Electronic 3:23","2:51",""
213,0,"","One Love ( Deluxe Version )","","","‰ ãÑ 2007 Gum Records","( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd","Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative","Dance & Electronic","$ 1.29","$ 1.29","","August 21 , 2009","Do Something Love ( feat . Juliet ) David Guetta Pop Life ( Extended Version ) [ Bonus Version ] 4:10 18-Sep-07","When Love Takes Over ( feat . Kelly Rowland ) David Guetta 3:11","",""
214,1,"","","Brett Eldredge","Brett Eldredge","2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","2011 Toraay Records","","","$ 1.29","$ 1.29","","","One Mississippi ( Live from CMT `` Listen Up '' ) Bring You Back Country , Music , Honky Tonk , Traditional Country , Contemporary Country 6-Aug-13","One Mississippi Bring You Back Country August 6 , 2013","4:10","3:45"
215,0,"Take Care ( Deluxe Version )","Thank Me Later ( Edited Version )","","Drake","","","","","$ 1.29","$ 1.29","15-Nov-11","","The Motto ( feat . Lil Wayne ) [ Bonus Track ] Drake Hip-Hop/Rap , Music ‰ ãÑ 2011 Cash Money Records Inc.","Fancy ( Edited ) [ feat . T.I. , Swizz Beatz ] Rap & Hip-Hop ( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown 5:19 June 16 , 2010","3:01",""
216,0,"Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP","","Skrillex & Diplo","Skrillex","","2011 Rory Bourke Music Co. ( BMI )","","","$ 1.29","$ 1.29","16-Jun-15","June 7 , 2011","Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music 2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 2:31","Scary Monsters And Nice Sprites ( Dirtyphonics Remix ) More Monsters And Sprites EP Dance & Electronic , Dubstep","","4:51"
217,1,"","Here Comes The Fuzz [ Explicit ]","","Mark Ronson","","( c ) 2015 Karaoke Freaks","","","$ 0.99","$ 0.99","29-Aug-03","August 29 , 2003","Rashi ( Outro ) Mark Ronson Here Comes the Fuzz Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic 2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States . 2:01","Rashi ( Outro ) Dance & Electronic 2:01","",""
218,0,"Original Don ( feat . The Partysquad ) [ Remixes ] - EP","Lean On ( Remixes )","Major Lazer","","","2015 Mad Decent","Electronic , Music , Dance","Dance & Electronic","","","1-Nov-11","July 10 , 2015","Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ] $ 1.29 2011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A. 3:38","Lean On ( Fono Remix ) [ feat . MÌ ÷ & DJ Snake ] Major Lazer $ 1.29 5:09","",""
219,0,"Clarity ( Remixes ) - EP","","","Zedd","","( C ) 2012 Interscope Records","Dance , Music , Electronic , House","","$ 1.29","$ 1.29","","July 31 , 2012","Clarity ( feat . Foxes ) [ Brillz Remix ] Zedd 2013 Interscope Records 12-Feb-13","Spectrum ( Arty Remix ) [ feat . Matthew Koma ] Spectrum EP Dance & Electronic 6:05","5:57",""
220,0,"","Fetty Wap [ Explicit ]","","Fetty Wap","","","Hip-Hop/Rap , Music , Rap","Rap & Hip-Hop","","","","","Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Album Only 2015 300 Entertainment/RGF Productions 5:11","679 ( feat . Monty ) [ Explicit ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015","","3:07"
221,0,"O.N.I.F.C. ( Deluxe Version )","O.N.I.F.C. [ Explicit ]","","Wiz Khalifa","","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap","Rap & Hip-Hop","","","","December 4 , 2012","Remember You ( feat . The Weeknd ) Wiz Khalifa $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12","Medicated ( feat . Chevy Woods & Juicy J ) [ Explicit ] $ 1.29 5:31","",""
222,1,"#NAME ?","#NAME ?","Ed Sheeran","Ed Sheeran","2011 Warner Music UK Limited","","Singer/Songwriter , Music","","$ 1.29","","9-Sep-11","","Sunburn ( Bonus Track ) 4:35","Sunburn ( Deluxe Edition ) Pop $ 1.29 Doll records 4:35 September 9 , 2011","",""
223,0,"","","Macklemore & Ryan Lewis","Ryan Adams","","( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records","","","$ 0.99","$ 1.29","","","Otherside Remix ( Live ) Otherside Remix ( Live ) - Single Hip-Hop/Rap , Music 2011 Macklemore , LLC 31-Aug-11","Gim me Something Good ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ] Ten Songs From Live At Carnegie Hall [ Explicit ] Rock 6:36 June 9 , 2015","6:10",""
224,0,"","One Love ( Deluxe Version )","David Guetta","David Guetta","","","Dance , Music","","","","","","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09","On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:46 August 21 , 2009","2:51",""
225,1,"R.O.O.T.S. ( Deluxe Version )","","Flo Rida","","","( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.","Hip-Hop/Rap , Music","","$ 1.29","","30-Mar-09","","Available ( feat . Akon ) ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:24","Available [ Feat . Akon ] Flo Rida R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] Rap & Hip-Hop $ 1.29 4:24 March 30 , 2009","",""
226,0,"","","","Calvin Harris & Disciples","2015 Sony Music Entertainment UK Limited","","Dance , Music","","$ 1.29","","26-May-15","","Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ] Calvin Harris Pray to God ( Remixes ) [ feat . HAIM ] - Single 3:43","How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:16 August 7 , 2015","",""
227,0,"Nothing But the Beat","","David Guetta","","","2009 Andy Henningsen","Dance , Music , Rock , House , Electronic","","","$ 1.29","","","I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11","I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) David Guetta Nothing But The Beat Dance & Electronic 3:29 August 26 , 2011","3:34",""
228,0,"Free the Universe ( Extended Version )","","Major Lazer","Major Lazer","","","Electronic , Music , Rock , Reggae , Modern Dancehall , Dance","","","","","April 16 , 2013","Get Free ( feat . Amber of Dirty Projectors ) [ What So Not Remix ] $ 1.29 ‰ ãÑ 2013 Secretly Canadian / Mad Decent 18-Jun-13","Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy ) Free the Universe Dance & Electronic $ 1.29 2013 Secretly Canadian / Mad Decent 3:19","4:58",""
229,0,"","","Kaskade & Skrillex","","2012 Ultra Records , Inc.","","Dance , Music , Electronic","Dance & Electronic","","$ 1.29","","August 28 , 2012","Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP $ 1.29 6:14 17-Apr-12","Make It Bun Dem ( Flinch Remix ) Skrillex & Damian Jr Gong '' Marley '' Make It Bun Dem After Hours EP 2015 RGK","","3:55"
230,0,"","I Ca n't Lose ( Remixes ) - EP","","","","2015 Real Sounds","","","$ 0.99","","","","Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07","I Ca n't Lose ( LindstrÌüm Remix ) Mark Ronson feat . Keyone Starr Pop $ 1.29 7:42 July 3 , 2015","",""
231,1,"","1989","","","","( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records","Rock , Music","Rock","","$ 1.29","","September 21 , 2015","Clean Ryan Adams 1989 $ 1.29 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records 4:23 21-Sep-15","Clean Ryan Adams 4:23","",""
232,0,"Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP","","Zedd","","","","","Dance & Electronic","","$ 1.29","10-Jul-15","July 31 , 2012","Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] Dance , Music $ 1.29 2015 Interscope Records","Spectrum ( Extended Mix ) [ feat . Matthew Koma ] Zedd Spectrum EP ( C ) 2012 Interscope Records","4:15","6:01"
233,0,"Take Care ( Deluxe Version )","","Drake","","","( C ) 2010 Young Money Entertainment/Cash Money Records","","Rap & Hip-Hop","","$ 1.29","15-Nov-11","June 15 , 2010","Crew Love ( feat . The Weeknd ) Hip-Hop/Rap , Music $ 1.29 ‰ ãÑ 2011 Cash Money Records Inc.","Up All Night ( Explicit ) [ feat . Nicki Minaj ] Drake Thank Me Later ( Explicit Version ) [ Explicit ]","3:28","3:54"
234,0,"","Certified ( Edited Version )","","","","","Dance , Music , Rock , House , Electronic , French Pop","Rap & Hip-Hop","","$ 0.69","","September 20 , 2005","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14","Take Your ( Album Version ( Edited ) ) [ feat . Bun B ] [ Clean ] David Banner ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 4:42","3:20",""
235,0,"","","","Mark Ronson feat . Daniel Merriweather","","","","Pop","$ 0.99","$ 0.99","","","Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07","Stop Me Stop Me ( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings 3:53 March 16 , 2007","",""
236,0,"I Am Not a Human Being","I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ]","","Lil Wayne","‰ ãÑ 2010 Cash Money Records Inc.","","","","","","15-Nov-10","March 26 , 2013","Popular ( feat . Lil ' Twist ) Lil Wayne & Lil ' Twist Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South $ 1.29","No Worries ( Album Version ( Explicit ) ) [ feat . Detail ] [ Explicit ] Rap & Hip-Hop $ 1.29 2005 Secretly Canadian 3:42","4:40",""
237,0,"","","","David Guetta","","","Dance , Music","","$ 1.29","","12-May-15","","Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ] David Guetta Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP 2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States","Dangerous ( feat . Sam Martin ) Dangerous ( feat . Sam Martin ) Dance & Electronic $ 1.29 2013 Howard Hersh October 6 , 2014","4:42","3:23"
238,1,"I Created Disco","I Created Disco","","Calvin Harris","","","Dance , Music , R&B / Soul , Disco , Electronic , Rock","","$ 0.99","","","","We 're All the Same Calvin Harris 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited 3:56 18-Jun-07","We 're All The Same Dance & Electronic , Pop , House $ 0.99 2002 Defected Records Ltd February 22 , 2012","","3:56"
239,0,"Us and Them ( Deluxe Version )","","Shinedown","Shinedown","2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .","","Rock , Music , Metal , Hard Rock , Alternative","","$ 1.29","$ 1.29","4-Oct-05","","Fake ( Demo )","Carried Away [ Demo ] Us And Them ( Deluxe ) [ Explicit ] Rock 2015 Real Sounds 3:14 October 4 , 2005","5:05",""
240,0,"","Hotel Cabana [ Explicit ]","","Naughty Boy","2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd","","Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock","Pop","$ 1.29","$ 1.29","","","Epilogue ( feat . George the Poet ) Naughty Boy Hotel Cabana 6-May-14","No One 's Here To Sleep [ feat . Bastille ] [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:32 May 6 , 2014","1:28",""
241,0,"Listen","","","","","","","","","","24-Nov-14","November 24 , 2014","The Whisperer ( feat . Sia ) David Guetta Dance , Music , Electronic , House , Rock , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 3:54","Bang my Head ( feat . Sia ) David Guetta Listen Dance & Electronic $ 1.29 2015 If Moving Your Mine","","3:53"
242,0,"Do What U Want ( Remixes )","Bad Romance Remixes","","","","( C ) 2009 Interscope Records","","Pop","","","25-Feb-14","December 21 , 2009","Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ] Lady Gaga Pop , Music $ 1.29 2014 Interscope Records 6:50","Bad Romance ( Kaskade Remix ) Lady Gaga $ 1.29 4:21","",""
