id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,left_song_name,left_featured_artists,left_artist_name,left_album_name,left_is_explicit,left_primary_genre,left_secondary_genres,left_price,left_copyright_year,left_copyright_holder,left_duration_seconds,left_release_date,left_record_label,right_song_name,right_featured_artists,right_artist_name,right_album_name,right_is_explicit,right_primary_genre,right_secondary_genres,right_price,right_copyright_year,right_copyright_holder,right_duration_seconds,right_release_date,right_record_label,left_remix_by,right_artist_names,right_remix_by,left_artist_names,left_location,left_copyright_years,left_copyright_holders,left_copyright_year_2014,left_copyright_year_2015
468,0,Lord Knows ( feat . Rick Ross ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,5:07,15-Nov-11,Light Up ( Explicit ) [ feat . JAY-Z ],Drake,Thank Me Later ( Explicit Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Young Money Entertainment/Cash Money Records,4:34,"June 15 , 2010",Lord Knows,['Rick Ross'],Drake,Take Care (Deluxe Version),False,Hip-Hop/Rap,['Music'],1.29,2011,Cash Money Records Inc.,307.0,2011-11-15,,Light Up,['JAY-Z'],Drake,Thank Me Later,True,Rap & Hip-Hop,[],1.29,2010.0,Young Money Entertainment/Cash Money Records,264.0,2010-06-15,,,,,,,,,,
290,0,Stop Me ( Kissy Sell Out Remix ),Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07,I Ca n't Lose ( LindstrÌüm Remix ),Mark Ronson feat . Keyone Starr,I Ca n't Lose ( Remixes ) - EP,Pop,$ 1.29,2015 Real Sounds,7:42,"July 3 , 2015",Stop Me,['Mark Ronson'],Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,False,Electronic,"['Hip-Hop / Rap', 'Alternative Rap', 'R&B / Soul', 'Neo-Soul', 'Soul', 'Contemporary R&B']",0.99,2007,Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,358.0,2007-08-14,,I Can't Lose,['Keyone Starr'],Mark Ronson,I Can't Lose (Remixes) - EP,False,Pop,[],1.29,2015.0,Real Sounds,462.0,2015-07-03,Real Sounds,,,,,,,,,
498,0,In God 's Hands ( feat . Keith Urban ),Nelly Furtado & Keith Urban,The Best of Nelly Furtado ( Deluxe Version ),"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,‰ ãÑ 2010 Geffen Records,4:34,16-Nov-10,Te Busque ( Full Spanish Version ) [ feat . Juanes ],Nelly Furtado,Loose ( US version ),Pop,$ 1.29,( C ) 2006 Geffen Records,3:38,"June 20 , 2006",In God's Hands,['Keith Urban'],Nelly Furtado & Keith Urban,The Best of Nelly Furtado,False,Pop,"['Rock', 'Vocal', 'Adult Alternative', 'Singer/Songwriter', 'Contemporary Singer/Songwriter']",0.99,2010,Geffen Records,264.0,2010-11-16,Geffen Records,Te Busque ( Full Spanish Version ),['Juanes'],Nelly Furtado,Loose,False,Pop,[],1.29,2006.0,Geffen Records,218.0,2006-06-20,Geffen Records,,,,,,,,,
225,0,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14,Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ),ChocQuibTown feat . Nicky Jam,Cuando Te Veo Remix Feat . Nicky Jam,"International , Latin Music",$ 1.29,( C ) 2014 Acoda,3:51,"April 17 , 2015","Piensas en M '_ (feat. Luigi 21 Plus, Jory & Yelsid)","['Luigi 21 Plus', 'Jory', 'Yelsid']",Nicky Jam,Nicky Jam Hits,False,Latin Urban,"['Music', 'Latino']",0.99,2014,La Industria Inc.,286.0,2014-09-09,Codiscos S.A.S.,Cuando Te Veo Remix Feat. Nicky Jam (Urban Version),['Nicky Jam'],ChocQuibTown feat. Nicky Jam,Cuando Te Veo Remix Feat. Nicky Jam,False,International,['Latin Music'],1.29,2014.0,Acoda,231.0,2015-04-17,,,,,,,,,,
328,0,"Young , Wild & Free ( feat . Bruno Mars )",Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:12,12-Dec-11,Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,( C ) 2004 Geffen Records,3:08,"November 16 , 2004","Young , Wild & Free",['Bruno Mars'],Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],False,Soundtrack,"['Hip-Hop / Rap', 'West Coast Rap', 'Gangsta Rap', 'Hardcore Rap', 'Rap']",1.99,2011,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,252.0,2011-12-12,,Can You Control Yo Hoe,['Soopafly'],Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece,True,Gangsta & Hardcore,"['Rap', 'Hip-Hop']",0.99,2004.0,Geffen Records,208.0,2004-11-16,,,,,,,,,,
80,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:08,"November 24 , 2014",Dangerous,['Sam Martin'],David Guetta,Listen (Deluxe Version),False,Dance,"['Rock', 'House', 'Electronic', 'French Pop']",1.29,2014,What A Music Ltd.,200.0,2014-11-24,Parlophone/Warner Music France,I 'll Keep Loving you,"['Birdy', 'Jaymes Young']",David Guetta,Listen ( Deluxe ),False,Dance & Electronic,[],1.29,,If Moving Your Mine,188.0,2014-11-24,,,,,,,,,,
464,0,Crew Love ( feat . The Weeknd ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,3:28,15-Nov-11,All Me [ feat . 2 Chainz ] [ Explicit ],Drake,Nothing Was The Same ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,4:30,"September 24 , 2013",Crew Love,['The Weeknd'],Drake,Take Care (Deluxe Version),False,Hip-Hop/Rap,['Music'],1.29,2011,Cash Money Records Inc.,208.0,2011-11-15,Cash Money Records,All Me,['2 Chainz'],Drake,Nothing Was The Same (Deluxe),True,Rap & Hip-Hop,[],1.29,2013.0,Cash Money Records Inc.,270.0,2013-09-24,Cash Money Records,,,,,,,,,
414,1,I Thought You Knew,Keith Urban,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1999 Capitol Records Nashville,3:51,19-Oct-99,I Thought You Knew,Keith Urban,Keith Urban,Country,$ 1.29,( C ) 1999 Capitol Records Nashville,3:51,"October 19 , 1999",I Thought You Knew,[],Keith Urban,Keith Urban,False,Country,"['Honky Tonk', 'Contemporary Country']",1.29,1999,Capitol Records Nashville,231.0,1999-10-19,,I Thought You Knew,[],Keith Urban,Keith Urban,False,Country,[],1.29,1999.0,Capitol Records Nashville,231.0,1999-10-19,Capitol Records,,,,,,,,,
98,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:54,"August 21 , 2009",Toyfriend,['Wynter Gordon'],David Guetta,One Love (Deluxe Version),False,Dance,[],1.29,2010,Gum Prod,171.0,2009-08-21,,I Wan na Go Crazy,['Will.I.Am'],David Guetta,One Love,False,Dance & Electronic,[],1.29,2014.0,Swedish House Mafia Holdings Ltd (BVI),294.0,2009-08-21,Virgin Records,,,,,,,,,
533,1,Fly Solo,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,28-Mar-11,Fly Solo [ Clean ],Wiz Khalifa,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,"March 28 , 2011",Fly Solo,[],Wiz Khalifa,Rolling Papers,False,Hip-Hop/Rap,"['Hardcore Rap', 'East Coast Rap']",1.29,2011,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,200.0,2011-03-28,Atlantic Recording Corporation,Fly Solo,[],Wiz Khalifa,Rolling Papers (Deluxe),False,Rap & Hip-Hop,[],1.29,2011.0,"Atlantic Recording Corporation for the United States, WEA International Inc. for the world outside of the United States",200.0,2011-03-28,,,,,,,,,,
147,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Sexy Bitch ( Feat . Akon ; Explicit ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:15,"August 21 , 2009",Toyfriend ( feat . Wynter Gordon ),['Wynter Gordon'],David Guetta,One Love,False,Dance,['Music'],1.29,2010,"Gum Prod, Parlophone Music France",171.0,2009-08-21,Parlophone,Sexy Bitch,['Akon'],David Guetta,One Love,True,Dance & Electronic,[],1.29,2014.0,Swedish House Mafia Holdings Ltd ( BVI ),195.0,2009-08-21,Virgin Records,,,,,,,,,
150,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:20,"November 24 , 2014",Toyfriend,['Wynter Gordon'],David Guetta,One Love,False,Dance,[],1.29,2010,Gum Prod under license to Parlophone Music France,171.0,2009-08-21,,Dangerous,['Sam Martin'],David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,200.0,2014-11-24,,,,,,,,,,
457,0,January ( feat . Jamie Woon ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",5:54,15-Apr-14,Confess To Me [ feat . Jessie Ware ],Disclosure,Settle ( Deluxe Edition ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2014 Universal Island Records , a division of Universal Music Operations Limited",4:10,"April 15 , 2014",January,['Jamie Woon'],Disclosure,Settle (Deluxe Version),False,Electronic,[],1.29,2014,"Universal Island Records, a division of Universal Music Operations Limited",354.0,2014-04-15,,Confess To Me,['Jessie Ware'],Disclosure,Settle (Deluxe Edition),False,Electronica,['Dance & Electronic'],1.29,2014.0,"Universal Island Records, a division of Universal Music Operations Limited",250.0,2014-04-15,Universal Music,,,,,,,,,
193,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Times Like These ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,4:07,"April 18 , 2011",Second Chance,[],Shinedown,Somewhere In the Stratosphere,False,Rock,"['Metal', 'Alternative', 'Hard Rock']",1.29,2011,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,306.0,2011-04-18,Atlantic Recording Corporation,Times Like These,[],Shinedown,Somewhere In The Stratosphere,False,Rock,[],1.29,2005.0,MCA Nashville,247.0,2011-04-18,,,,,,,,,,
499,0,Faith In Love,Reba McEntire & Rascal Flatts,Reba Duets,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.",3:47,18-Sep-07,Love Needs A Holiday,Reba McEntire,Reba # 1 's,"Country , Contemporary Country",$ 0.99,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:13,"November 22 , 2005",Faith In Love,['Rascal Flatts'],Reba McEntire,Reba Duets,False,Country,"['Honky Tonk', 'Contemporary Country']",1.29,2007,"MCA Nashville, a Division of UMG Recordings, Inc.",227.0,2007-09-18,UMG Recordings,Love Needs A Holiday,[],Reba McEntire,Reba #1's,False,Country,['Contemporary Country'],0.99,2005.0,"UMG Recordings, Inc.",193.0,2005-11-22,,,,,,,,,,
100,0,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Goodbye Friend ( feat . The Script ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:49,"November 24 , 2014",The Whisperer,['Sia'],David Guetta,Listen,False,Dance,"['Electronic', 'House', 'Rock', 'French Pop']",1.29,2014,What A Music Ltd.,234.0,2014-11-24,"Parlophone/Warner Music France, Atlantic Recording Corporation",Goodbye Friend,['The Script'],David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,229.0,2014-11-24,,,,,,,,,,
362,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,The Bluff ( feat . Cam ` Ron ) [ Clean ],Wiz Khalifa,O.N.I.F.C. [ Clean ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:48,"December 4 , 2012",Remember You,['The Weeknd'],Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['East Coast Rap', 'Hardcore Rap']",1.99,2012,"Atlantic Recording Corporation (for the United States), WEA International Inc. (for the world outside of the United States)",320.0,2012-12-04,"Atlantic Recording Corporation, WEA International Inc.",The Bluff,"[""Cam'ron""]",Wiz Khalifa,O.N.I.F.C.,False,Rap & Hip-Hop,[],1.29,2012.0,"Atlantic Recording Corporation for the United States, WEA International Inc. for the world outside of the United States",228.0,2012-12-04,,,,,,,,,,
309,0,Applause ( Goldhouse Remix ),Lady Gaga,Applause ( Remixes ),"Pop , Music , Electronic , Rock",$ 1.29,2013 Interscope Records,4:34,30-Sep-13,Applause ( DJ White Shadow Electrotech Remix ),Lady Gaga,Applause ( Remixes ),Pop,$ 1.29,( C ) 2013 Interscope Records,5:49,"September 30 , 2013",Applause,['Goldhouse'],Lady Gaga,Applause (Remixes),False,Pop,"['Electronic', 'Rock']",1.29,2013,Interscope Records,264.0,2013-09-30,Interscope Records,Applause,[],Lady Gaga,Applause (Remixes),False,Pop,[],1.29,2013.0,Interscope Records,349.0,2013-09-30,,,,,,,,,,
101,0,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,S.T.O.P ( feat . Ryan Tedder ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:34,"November 24 , 2014",The Whisperer,['Sia'],David Guetta,Listen,False,Dance,"['Electronic', 'House', 'Rock', 'French Pop']",1.29,2014,What A Music Ltd.,234.0,2014-11-24,Parlophone/Warner Music France,S.T.O.P,['Ryan Tedder'],David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,214.0,2014-11-24,If Moving Your Mine,,,,,,,,,
6,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,Moving Day ( Interlude ),X Ambassadors,VHS [ Clean ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",VHS Outro (Interlude),[],X Ambassadors,VHS,False,Alternative,"['Rock', 'Adult Alternative']",1.29,2015,KIDinaKORNER/Interscope Records,85.0,2015-06-30,,Moving Day (Interlude),[],X Ambassadors,VHS,False,Alternative Rock,[],1.29,2015.0,KIDinaKORNER/Interscope Records,19.0,2015-06-30,,,,,,,,,,
528,1,White Horse,Taylor Swift,Fearless,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29,"‰ ãÑ 2008 Big Machine Records , LLC",3:54,11-Nov-08,White Horse,Taylor Swift,Fearless,"Country , Country Rock , Rock",$ 1.29,"( C ) 2008 Big Machine Records , LLC",3:54,"November 11 , 2008",White Horse,[],Taylor Swift,Fearless,False,Country,"['Rock', 'Honky Tonk', 'Pop', 'Adult Contemporary', 'Contemporary Country']",1.29,2008,"Big Machine Records, LLC",214.0,2008-11-11,Big Machine Records,White Horse,[],Taylor Swift,Fearless,False,Country,"['Rock', 'Country Rock']",1.29,2008.0,"Big Machine Records, LLC",214.0,2008-11-11,Big Machine Records,,,,,,,,,
115,0,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack )",David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:12,"November 24 , 2014",The Whisperer,['Sia'],David Guetta,Listen,False,Dance,"['Electronic', 'House', 'Rock', 'French Pop']",1.29,2014,What A Music Ltd.,234.0,2014-11-24,"Parlophone/Warner Music France, Atlantic Recording Corporation",Hey Mama,"['Nicki Minaj', 'Bebe Rexha', 'Afrojack']",David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,192.0,2014-11-24,If Moving Your Mine,,,,,,,,,
57,0,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,"This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais )",Fall Out Boy,Infinity On High - Deluxe Bonus EP,Alternative Rock,$ 1.29,( C ) 2007 The Island Def Jam Music Group,3:23,"November 20 , 2007",Thriller (Live From Hammersmith Palais),[],Fall Out Boy,Infinity On High (Deluxe Edition),False,Alternative,"['Rock', 'Adult Alternative', 'Punk']",0.99,2007,The Island Def Jam Music Group,212.0,2007-11-20,Island Def Jam Music Group,"This Ain't A Scene, It's An Arms Race (Live From Hammersmith Palais)",[],Fall Out Boy,Infinity On High - Deluxe Bonus EP,False,Alternative Rock,[],1.29,2007.0,The Island Def Jam Music Group,203.0,2007-11-20,,,,,,,,,,
239,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Do I Wait ( Live in Lisbon Bonus Track ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,5:08,"July 2 , 2012",If I Am a Stranger,[],Ryan Adams,Live After Deaf (Live),False,Rock,"['Singer/Songwriter', 'Music']",0.99,2012,PAXAM RECORDS,310.0,2012-07-02,,Do I Wait,[],Ryan Adams,Live After Deaf (Collection),False,Folk,['Rock'],0.99,2012.0,PAXAM RECORDS,308.0,2012-07-02,,,,,,,,,,
422,0,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ],Skrillex,Ease My Mind v Ragga Bomb Remixes - EP,"Dance , Music",$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",4:41,24-Nov-14,Scary Monsters And Nice Sprites ( The Juggernaut Remix ),Skrillex,More Monsters And Sprites EP,"Dance & Electronic , Dubstep",$ 1.29,2011 Rory Bourke Music Co. ( BMI ),3:53,"June 7 , 2011",Ease My Mind,['Niki and the Dove'],Skrillex,Ease My Mind v Ragga Bomb Remixes - EP,False,Dance,['Music'],1.29,2014,"OWSLA/Big Beat Records, Inc.",261.0,2014-11-24,,Scary Monsters And Nice Sprites,['The Juggernaut'],Skrillex,More Monsters And Sprites EP,False,Dance & Electronic,['Dubstep'],1.29,2011.0,Rory Bourke Music Co.,213.0,2011-06-07,,,,,,,,,,
49,0,The A Team ( Live ),Ed Sheeran,iTunes Festival : London 2012 - EP,"Singer/Songwriter , Music",$ 1.99,2012 Warner Music UK LImited,5:01,3-Sep-12,The A Team,Ed Sheeran,The A Team ( EP ),Pop,$ 1.29,Sam Hunt & David Kilgour / Bandit King Records,4:18,"December 6 , 2011",The A Team (Live),[],Ed Sheeran,iTunes Festival: London 2012 - EP,False,Singer/Songwriter,['Music'],1.99,2012,Warner Music UK Limited,301.0,2012-09-03,,The A Team,[],Ed Sheeran,The A Team (EP),False,Pop,[],1.29,2011.0,Sam Hunt & David Kilgour / Bandit King Records,258.0,2011-12-06,Bandit King Records,,,,,,,,,
359,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,Let It Go ( feat . Akon ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:18,"December 4 , 2012",Remember You,['The Weeknd'],Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['East Coast Rap', 'Hardcore Rap', 'Rap']",1.99,2012,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,320.0,2012-12-04,,Let It Go,['Akon'],Wiz Khalifa,O.N.I.F.C.,True,Rap & Hip-Hop,[],1.29,2012.0,"Atlantic Recording Corporation (US), WEA International Inc. (world)",258.0,2012-12-04,"Atlantic Recording Corporation, WEA International Inc.",,,,,,,,,
188,0,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,Fake,Shinedown,Us And Them,Rock,$ 1.29,2015 Real Sounds,4:01,"October 4 , 2005",Fake ( Demo ),[],Shinedown,Us and Them,False,Rock,"['Metal', 'Hard Rock', 'Alternative']",1.29,,"Atlantic Recording Corporation for the United States, WEA International Inc. for the world outside of the United States",305.0,2005-10-04,,Fake,[],Shinedown,Us And Them,False,Rock,[],1.29,2015.0,Real Sounds,241.0,2005-10-04,,,,,,,,,,
355,0,Medicated ( feat . Chevy Woods & Juicy J ),Wiz Khalifa,O.N.I.F.C.,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,4-Dec-12,The Bluff ( feat . Cam ` Ron ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:48,"December 4 , 2012",Medicated,"['Chevy Woods', 'Juicy J']",Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['Music', 'Hardcore Rap', 'East Coast Rap', 'Rap']",1.29,2012,"Atlantic Recording Corporation (US), WEA International Inc. (World)",330.0,2012-12-04,,The Bluff,"[""Cam'ron""]",Wiz Khalifa,O.N.I.F.C.,True,Rap & Hip-Hop,[],1.29,2012.0,"Atlantic Recording Corporation (US), WEA International Inc. (world)",228.0,2012-12-04,Atlantic Recording Corporation,,,,,,,,,
227,0,El Perd ' _ n ( Forgiveness ),Nicky Jam & Enrique Iglesias,El Perd ' _ n ( Forgiveness ) - Single,"Pop , Music",$ 1.29,2015 Sony Music Entertainment US Latin LLC,3:26,10-Jul-15,El PerdÌ_n ( Gregor Salto Remix ),Nicky Jam & Enrique Iglesias,El PerdÌ_n ( The Remixes ),"International , Latin Music , Latin Hip-Hop",$ 1.29,2015 Real Sounds,4:09,"July 1 , 2015",El Perd '_ n ( Forgiveness ),['Enrique Iglesias'],Nicky Jam & Enrique Iglesias,El Perd '_ n ( Forgiveness ) - Single,False,Pop,['Music'],1.29,2015,Sony Music Entertainment US Latin LLC,206.0,2015-07-10,,El Perdón,"['Gregor Salto', 'Enrique Iglesias']",Nicky Jam & Enrique Iglesias,El Perdón (The Remixes),False,International,"['Latin Music', 'Latin Hip-Hop']",1.29,2015.0,Real Sounds,249.0,2015-07-01,Real Sounds,,,,,,,,,
122,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Still Pimpin ' ( Album Version ( Explicit ) ) [ feat . Kamikazi ] [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",7:11,"May 20 , 2003",Toyfriend,['Wynter Gordon'],David Guetta,One Love (Deluxe Version),False,Dance,['Music'],1.29,2010,Gum Prod licence exclusive Parlophone Music France,171.0,2009-08-21,,Still Pimpin',['Kamikazi'],David Banner,Mississippi-The Album (Explicit Version),True,Pop,[],0.99,2003.0,"Universal Records, a Division of UMG Recordings, Inc.",431.0,2003-05-20,UMG Recordings,,,,,,,,,
